标准答案	谜题（emoji）	LLM输出成语	LLM是否正确	成语中有几个谐音
步调一致	🚶🎛️☝️🧶	按部就班	0	1
步调一致	🚶🎛️1️⃣🙅‍♂️	独当一面	0	1
步调一致	👣🎛️🥇🤾	脚踏实地	0	1
步调一致	👣⬇☝️🤾	脚踏实地	0	2
步调一致	👣⬇☝️🙅‍♂️	脚踏实地	0	2
步调一致	🙅🎛️☝️🌳	不可一世	0	2
抛砖引玉	🤾🧱💳🌽	投石问路	0	1
抛砖引玉	🤾🧱📣💠	投砖引玉	0	1
抛砖引玉	🤾🧱🖨️💠	投石问路	0	1
抛砖引玉	🤾🧱🍹♓	投石问路	0	2
抛砖引玉	🤾🎡🧬💠	推陈出新	0	2
抛砖引玉	🤾🧱🍹🌧️	投砖引玉	0	2
命在旦夕	🥃🤠🌅🌄	醉生梦死	0	2
命在旦夕	🆔🤠🌅🌄	一日千里	0	2
命在旦夕	🔦🤠🌅🌄	明火执仗	0	2
天长日久	👼🌭🔆🍸	天真烂漫	0	2
天长日久	👼🎙️🟠🥂	天使之音	0	2
天长日久	👼🌭🔆🚑	天下无双	0	2
坐立不安	💺🧍🙅‍♂️😌	坐立不安	1	0
坐立不安	🛋️🧍🙅‍♀️😌	坐立不安	1	0
坐立不安	🧘‍♂️🧍🙅‍♀️😌	坐立不安	1	0
坐立不安	💺🦾🙅😌	坐享其成	0	1
坐立不安	🧘‍♂️🕴️👣😌	坐立不安	1	1
坐立不安	🛋️🕴️🙅‍♀️📂	坐以待毙	0	1
坐立不安	🛋️🧍👣🗂️	坐以待毙	0	2
坐立不安	💺🎁🙅‍♂️⚫	坐以待毙	0	2
坐立不安	⬅️🕴️🙅‍♀️💆‍♀️	左顾右盼	0	2
不即不离	🙅‼️🙅‍♀️🚜	不可救药	0	2
不即不离	🙅♾️🙅🗓️	无时无刻	0	2
不即不离	🙅♾️🙅‍♀️👰‍♂️	不伦不类	0	2
落荒而走	⏬🏜️🧒🚶‍♂️	下落不明	0	1
落荒而走	🛬🏜️👦🚶	落荒而逃	0	1
落荒而走	🌄🏜️✌️🚶‍♀️	东山再起	0	1
落荒而走	⏬🤥🧒🚶‍♀️	下里巴人	0	2
落荒而走	⏬👑👂🥾	下里巴人	0	2
落荒而走	🐚🏜️2️⃣🚶	背水一战	0	2
因噎废食	🧬⚫🗑️🍚	青红皂白	0	1
因噎废食	🧬☪️🗑️🥣	千钧一发	0	1
因噎废食	🧬🌿🗑️🍱	推陈出新	0	1
因噎废食	🧬☪️🐶🥣	遗臭万年	0	2
因噎废食	🧬⚫🐕🍴	黑白分明	0	2
因噎废食	🧬☪️🗑️✝️	千奇百怪	0	2
冒名顶替	🐱🆔👍💇‍♂️	毛遂自荐	0	2
冒名顶替	🐱🆔👍🛝	猫鼠同眠	0	2
冒名顶替	🐈🆔🔝🪜	猫鼠同眠	0	2
疾言厉色	♿🗣️📅🌈	过目不忘	0	1
疾言厉色	👨‍🦽🗣️💪🖍️	身残志坚	0	1
疾言厉色	🦠🗣️📅🌈	无稽之谈	0	1
疾言厉色	♿🌋🎁🎨	残山剩水	0	2
疾言厉色	♿🌫️🎁🎨	微服私访	0	2
疾言厉色	♿🌋💒🖍️	无微不至	0	2
置之度外	⏸️❌📏👽	不可理喻	0	2
置之度外	⏹️🤾🌡️👽	厚积薄发	0	2
置之度外	⏸️🤓🌡️👽	不可理喻	0	2
齐心合力	7️⃣💕📦🏋️	七情六欲	0	2
齐心合力	7️⃣♥️📦🏋️	七情六欲	0	2
齐心合力	7️⃣❤️🥡💪	七嘴八舌	0	2
纹丝不动	🫆🕸️🙅🅾️	亡羊补牢	0	1
纹丝不动	🫆🕸️🙅‍♀️🧊	亡羊补牢	0	1
纹丝不动	🫆🕸️🙅🥶	亡羊补牢	0	1
纹丝不动	🫆🕍🙅‍♂️🅾️	夜郎自大	0	2
纹丝不动	❔🕸️🙅🕳️	蛛丝马迹	0	2
纹丝不动	❓🕸️🙅‍♂️🕳️	蛛丝马迹	0	2
不堪一击	🙅📰1️⃣🤺	不可一世	0	1
不堪一击	🙅👀🥇⚔️	不堪一击	1	1
不堪一击	🙅‍♀️🗞️1️⃣🤺	不可一世	0	1
不堪一击	🚶👁️1️⃣🔨	走马观花	0	2
不堪一击	🚶👁️🥇⚔️	行将就木	0	2
不堪一击	🙅👁️1️⃣🧑‍🔧	不可一世	0	2
狐朋狗党	🦊👯‍♀️🐩📂	狐朋狗友	0	1
狐朋狗党	🦊👯‍♀️🐕📂	狐朋狗党	1	1
狐朋狗党	🦊👬🐶🛎️	狐朋狗友	0	1
狐朋狗党	🦊👬⛓️📂	狐朋狗友	0	2
狐朋狗党	🎀👭🐶📂	结党营私	0	2
狐朋狗党	🎀👭🐩🫷	结党营私	0	2
不可逾越	🙅☑️🪶🥮	不可理喻	0	2
不可逾越	🙅☑️🪶🌜	不可理喻	0	2
不可逾越	🙅☑️🩶🌙	不可理喻	0	2
畅行无阻	🌭🚶‍♀️❌🫸	行将就木	0	2
畅行无阻	🌭🚶‍♂️🐦‍⬛🫸	行尸走肉	0	2
畅行无阻	🌭🚶🖐️🫸	热狗冷手	0	2
理亏心虚	💈🌻🫶🌅	焕然一新	0	2
理亏心虚	💇🌻🫰🤫	剪发杜门	0	2
理亏心虚	💈🪖🤍🌅	发人深省	0	2
求新立异	🙏🆕🧍👽	求新立异	1	0
求新立异	🙏🆕🕴️👽	求新立异	1	0
求新立异	🙏🫀🧍👽	拜鬼求神	0	1
求新立异	🙏💕🧍👽	求仁得仁	0	1
求新立异	🙏📭🧍👽	求神拜佛	0	1
求新立异	🙏♥️📅👽	一心一意	0	2
求新立异	🏀🆕🦫👽	标新立异	0	2
求新立异	🙏✉️🕴️👩‍🎨	求贤若渴	0	2
莘莘学子	🆔🧝‍♀️🎓♊	衣冠禽兽	0	2
莘莘学子	🧞‍♂️🧝‍♀️🎓♊	神出鬼没	0	2
莘莘学子	🧝‍♀️🧞‍♂️🧑‍🎓♊	鬼使神差	0	2
口口相传	👄👄📷⛴️	口口相传	1	1
口口相传	👄👄📷🛥️	口口相传	1	1
口口相传	👄👄📷⛵	唇枪舌剑	0	1
口口相传	👄👄🌷⛵	唇枪舌剑	0	2
口口相传	👄👄📹🛶	口口相传	1	2
口口相传	👄👄📦🛳️	口口相传	1	2
失之交臂	⏰⏸️🚌🦾	时不我待	0	2
失之交臂	⏰🧻🚌💪	时不我待	0	2
失之交臂	⏱️🤾🚌💪	时不我待	0	2
天花乱坠	👼🍀😵‍💫🏃‍♀️‍➡️	神魂颠倒	0	1
天花乱坠	👼🌷😵‍💫🏃‍♀️‍➡️	天花乱坠	1	1
天花乱坠	👼🌹😵‍💫🏃‍♀️‍➡️	天花乱坠	1	1
天花乱坠	🧁🌷😵‍💫🏃‍♀️‍➡️	花天酒地	0	2
天花乱坠	🍨🍿😵‍💫🏃‍♀️‍➡️	冰消瓦解	0	2
天花乱坠	🍬🌻😵‍💫🏃‍♀️‍➡️	糖晕跑跳	0	2
打成一片	🤜🍊🥇🪪	握手言欢	0	1
打成一片	🤜✖️🥇🪪	握手言和	0	1
打成一片	🤼‍♀️✖️🥇🪪	力争上游	0	1
打成一片	👊⚖️🧑‍⚕️🪪	打抱不平	0	2
打成一片	👊✖️🐜📇	力大无穷	0	2
打成一片	👊♎🤷🪪	力不从心	0	2
正颜厉色	☑️🌫️🍐🖍️	粗制滥造	0	2
正颜厉色	☑️🌋👰‍♂️🎨	按部就班	0	2
正颜厉色	☑️🎪🍐🎨	不可理喻	0	2
迷途知返	😵🐰👩‍⚕️🔃	晕头转向	0	2
迷途知返	😵🐰❌↩️	迷途知返	1	2
迷途知返	😵🐰📃🔙	晕头转向	0	2
另眼看待	🅾️👁️👁️😦	大开眼界	0	2
另眼看待	🅾️🧿👁️🦘	一望无际	0	2
另眼看待	🅾️🧿👀🦘	望眼欲穿	0	2
九霄云外	9️⃣🤣☁️👽	九霄云外	1	1
九霄云外	9️⃣😃☁️👽	九霄云外	1	1
九霄云外	9️⃣🤭☁️👽	九霄云外	1	1
九霄云外	9️⃣😀😵‍💫👽	九死一生	0	2
九霄云外	9️⃣😃🥴👽	九霄云外	1	2
九霄云外	🚑😃☁️👽	救死扶伤	0	2
甘拜下风	🍻🧎⬇💨	卑躬屈膝	0	1
甘拜下风	🍻🙇‍♀️⬇🪁	敬而远之	0	1
甘拜下风	🍻🙇‍♀️👇🪁	杯弓蛇影	0	1
甘拜下风	🍻💯⬇️🪁	觥筹交错	0	2
甘拜下风	🍻🙇‍♀️😨💨	杯弓蛇影	0	2
甘拜下风	🍻⛪⤵️🧵	觥筹交错	0	2
道听涂说	🛣️🎧🖍️🗣️	道听途说	0	0
道听涂说	☯️👂🖍️🗣️	道听涂说	1	0
道听涂说	☯️👂🖍️🗯️	道听涂说	1	0
道听涂说	🛣️⏸️🖍️🗯️	道听途说	0	1
道听涂说	🛣️👂🤮🗣️	道听途说	0	1
道听涂说	☯️🅿️🖍️🗣️	道听途说	0	1
道听涂说	⏮️👂👨‍🦲🗣️	道听途说	0	2
道听涂说	🌾⏹️🖍️🗣️	画龙点睛	0	2
道听涂说	☯️⛔🤮🗣️	道听途说	0	2
绞尽脑汁	👨‍🏫❎🖥️🧃	不学无术	0	2
绞尽脑汁	🌶️💪🧠🧃	辣手摧花	0	2
绞尽脑汁	🌶️❎🖥️🧃	不可救药	0	2
无理取闹	❎💈🪱⏰	不可救药	0	2
无理取闹	🏚️💈🪱⏰	家徒四壁	0	2
无理取闹	🧙‍♂️💈〰️⏰	道貌岸然	0	2
蜂拥而至	🐝🙆‍♀️👦🧻	风流才子	0	2
蜂拥而至	🐝🙆‍♀️🥈🧵	蜂拥而至	1	2
蜂拥而至	🐝🙆‍♀️🧒⏹️	蜂拥而至	1	2
专心一意	↪️💝🥇💭	回心转意	0	1
专心一意	🎠💓☝️💭	天马行空	0	1
专心一意	🎡💓☝️🍝	天伦之乐	0	1
专心一意	🎠✉️🥇🍝	走马观花	0	2
专心一意	↪️📪☝️💭	回心转意	0	2
专心一意	↪️💌☝️🍝	回头是岸	0	2
画饼充饥	🎨🍪🔌🤹	画饼充饥	1	1
画饼充饥	🎨🌮🔌🚁	画饼充饥	1	1
画饼充饥	🎨🍪🔌🥉	画饼充饥	1	1
画饼充饥	🎨🏥🔌🔖	画龙点睛	0	2
画饼充饥	🎨🌮🏄‍♂️🤖	画饼充饥	1	2
画饼充饥	☎️🌯🔌🔨	电光石火	0	2
学识渊博	🎓⏰⚛️🎓	学富五车	0	2
学识渊博	🎓⏳🏥🎓	学老医老	0	2
学识渊博	🎓⏰🔭🎓	学无止境	0	2
情同手足	💕🟰🫲🦶	情同手足	1	0
情同手足	💘🟰🫲🦿	情同手足	1	0
情同手足	♥️🟰🙋🦶	心心相印	0	0
情同手足	💗🟰🤚🚕	一心一意	0	1
情同手足	♥️🧒🦾🦿	赤子之心	0	1
情同手足	🎆🟰🫳🦿	花天酒地	0	1
情同手足	💝🟰🦖🫸	情同手足	1	2
情同手足	🔅🟰🦖🦶	光明正大	0	2
情同手足	🍾🟰🍣🦿	开卷有益	0	2
急不可耐	🆘🙅‍♀️✅🧋	救苦救难	0	1
急不可耐	🆘🙅👌🥛	不可救药	0	1
急不可耐	🔜🙅‍♂️✅👩🏻‍🦳	急不可待	0	1
急不可耐	♾️🙅‍♀️👌🥛	无穷无尽	0	2
急不可耐	♿🙅✅🍼	爱莫能助	0	2
急不可耐	♿🙅‍♂️👌🧀	不可救药	0	2
水滴石穿	💧💧🗿⛴️	水滴石穿	1	1
水滴石穿	💧💦🪨⛴	水滴石穿	1	1
水滴石穿	🌧️💧🗿🍡	水滴石穿	1	1
水滴石穿	😴💧🗿🛳️	睡卧不宁	0	2
水滴石穿	♒⏬🪨🚣‍♀️	水落石出	0	2
水滴石穿	♒💦🍅🍢	水到渠成	0	2
屡见不鲜	📋👀🙅‍♀️🧚	纸上谈兵	0	2
屡见不鲜	📋👀🙅‍♂️🧝‍♂️	一目了然	0	2
屡见不鲜	📋👁️🙅‍♀️❗	一目了然	0	2
古今中外	👏⛔🎯👽	拍案叫绝	0	2
古今中外	🍄🙅‍♀️🀄👽	不可理喻	0	2
古今中外	👧🥇⭕👽	妙手回春	0	2
威风扫地	🔱🪁🧹⬇️	金玉其外	0	1
威风扫地	🔱🌪️🆑💦	风调雨顺	0	1
威风扫地	🔱🪗🆑🫅	金玉其外	0	1
威风扫地	🔱🏔️🆑🪈	金鸡独立	0	2
威风扫地	🔱🐝🧹🫅	金碧辉煌	0	2
威风扫地	🔱🧵🧹🪈	金针度人	0	2
孟母三迁	💤🤱🥉🏷️	梦寐以求	0	2
孟母三迁	💤♀️🥉🧑‍🤝‍🧑	同床异梦	0	2
孟母三迁	💤🤱3️⃣👛	梦寐以求	0	2
懵头转向	💤👳‍♂️🎠📦	卧薪尝胆	0	2
懵头转向	💤👳‍♂️🔃🧐	卧佛转世	0	2
懵头转向	💤👳‍♂️🎠🚃	卧薪尝胆	0	2
出师不利	🐣👨‍🏫🙅💇	生不逢时	0	2
出师不利	➗👩‍🏫🙅‍♂️🚜	不教而诛	0	2
出师不利	➗👨‍🏫🙅‍♀️🦾	不教之教	0	2
相视无言	📷📺❌🗣️	相视无言	1	1
相视无言	📷🎬🧙‍♀️🗣️	照本宣科	0	1
相视无言	📷📺🐦‍⬛🗣️	照本宣科	0	1
相视无言	📷🎥🌫️🔥	镜花水月	0	2
相视无言	📷♌✖️🗣️	相机行事	0	2
相视无言	📷⏳🩰🗣️	相机行事	0	2
伶牙利齿	0️⃣🦷🎁🦷	伶牙俐齿	0	2
伶牙利齿	♦️🦷🏋️😬	咬牙切齿	0	2
伶牙利齿	0️⃣🦷💒🦷	伶牙俐齿	0	2
不同凡响	🙅🟰🍚🛎️	不约而同	0	1
不同凡响	🙅‍♂️🟰🍚🛎️	不约而同	0	1
不同凡响	🙅‍♀️🟰😩🔊	不约而同	0	1
不同凡响	🙅❤️‍🩹🤸📣	不治之症	0	2
不同凡响	🙅👀⛵📣	视而不见	0	2
不同凡响	🙅❤️‍🩹🍅📣	不可救药	0	2
牛毛细雨	🐃🧶🎪🌧️	对牛弹琴	0	1
牛毛细雨	🐂🪶😹🌧️	对牛弹琴	0	1
牛毛细雨	🐃🧶🚬🌧️	对牛弹琴	0	1
牛毛细雨	♉🧶🎮🧴	牵强附会	0	2
牛毛细雨	♉🐱🦗🌧️	对牛弹琴	0	2
牛毛细雨	♉🧶🎮🧑‍🚀	牛刀小试	0	2
手急眼快	🦾🚑👀⏭️	力挽狂澜	0	0
手急眼快	🦾🔜🧿⏭️	力挽狂澜	0	0
手急眼快	👋🆘👁️🔜	束手就擒	0	0
手急眼快	🦖🆘👀⏩	恐龙救急	0	1
手急眼快	👋‼️😒🔜	挥手告别	0	1
手急眼快	📩❗🧿⏩	难以置信	0	1
手急眼快	👋📋👁️🥢	挥毫疾书	0	2
手急眼快	🍣♿🧿🚅	寿比南山	0	2
手急眼快	🍣❗🎪🔜	转瞬即逝	0	2
大义灭亲	👊👗🧯😗	拳拳服膺	0	2
大义灭亲	👊💺🧯💏	拳打脚踢	0	2
大义灭亲	👊👩‍🎨🧯💏	拳拳到肉	0	2
按图索骥	💆🧩🚡📨	按图索骥	1	1
按图索骥	💆‍♀️🗺️🚡🧑‍🦽	按图索骥	1	1
按图索骥	💆‍♀️🗺️🚡🥉	按图索骥	1	1
按图索骥	💆🖼️🔒🤖	推心置腹	0	2
按图索骥	⚫🗺️🚡🧬	黑白分明	0	2
按图索骥	💆🖼️🔑🤛	埋头苦干	0	2
狐假虎威	🦊🏠🐯🔱	狐假虎威	1	1
狐假虎威	🦊➕🐅🔱	狐假虎威	1	1
狐假虎威	🦊🗂️🐅🔱	狐假虎威	1	1
狐假虎威	🦊🍅🫙🔱	狐假虎威	1	2
狐假虎威	🦊🏚️🐯⚠️	狐假虎威	1	2
狐假虎威	👩‍⚕️🔰🐅🔱	初生牛犊	0	2
光辉灿烂	☀️💫♿🚡	日转星移	0	2
光辉灿烂	☀️💫😿⛹️	日暮途穷	0	2
光辉灿烂	☀️💫♿🔵	日新月异	0	2
凭空捏造	🦚🕳️🤌🏗️	孔雀开屏	0	1
凭空捏造	🦚🈳🤏🔨	屏气凝神	0	1
凭空捏造	♒🈳🤌🏗️	望空扑影	0	1
凭空捏造	🍼🦖🤏🔨	乳臭未干	0	2
凭空捏造	🍎🎛️🤌🔨	按部就班	0	2
凭空捏造	🍏🕳️🤌🛁	青红皂白	0	2
铭心刻骨	🆔💗⏱️💀	死心塌地	0	1
铭心刻骨	🌞😘⏱️🦴	日久生情	0	1
铭心刻骨	☀️💝🕣🦴	阳奉阴违	0	1
铭心刻骨	☀️📭🕝🦴	阳奉阴违	0	2
铭心刻骨	☀️💕🕣🪇	朝思暮想	0	2
铭心刻骨	☀️💖🚍🦴	日行一善	0	2
颠倒是非	🖥️⏪✅❌	回头是岸	0	1
颠倒是非	☎️⏪☑️❎	拨乱反正	0	1
颠倒是非	⚡⏪✅❌	返老还童	0	1
颠倒是非	☎️⏪✅☕	回头是岸	0	2
颠倒是非	🌩️⏪✅🛩️	雷打不动	0	2
颠倒是非	🌩️⏪☑️🪁	雷打不动	0	2
生死攸关	⏏️💀😕📴	弃暗投明	0	2
生死攸关	⏏️💀📫📴	推心置腹	0	2
生死攸关	⏏️💀😩📴	进退维谷	0	2
四面楚歌	4️⃣🥖👨‍🍳🧑‍🎤	四面楚歌	1	1
四面楚歌	4️⃣🍞🧑‍🍳🎤	四面楚歌	1	1
四面楚歌	4️⃣🍝👩‍🍳🎤	四面楚歌	1	1
四面楚歌	4️⃣🍝👨‍🍳◽	四大皆空	0	2
四面楚歌	⛩️🍝👩‍🍳👩‍🎤	古色古香	0	2
四面楚歌	4️⃣🥖🧑‍🍳◽	四分五裂	0	2
治病救人	👩‍⚕️🦠🆘👤	治病救人	1	0
治病救人	👩‍⚕️😷🆘🕴️	救死扶伤	0	0
治病救人	👩‍⚕️🤕🆘🚶‍♂️	救死扶伤	0	0
治病救人	👩‍⚕️👩‍🦽9️⃣🧍	不药而愈	0	1
治病救人	👩‍⚕️🌯⛑️🧑	悬壶济世	0	1
治病救人	⏸️😷🆘🧑	按兵不动	0	1
治病救人	👩‍⚕️🌨️9️⃣🧍	雪上加霜	0	2
治病救人	👩‍⚕️🌨️🍷🧑‍💼	雪中送炭	0	2
治病救人	👩‍⚕️🌯🚑🔪	投笔从戎	0	2
喜上眉梢	🎉🆙♣️🤒	兴高采烈	0	2
喜上眉梢	🎉🔝🫐🤒	兴高采烈	0	2
喜上眉梢	🎊⬆️🍓🥄	张灯结彩	0	2
身不由主	🆔🙅‍♂️😩✝️	爱莫能助	0	1
身不由主	🆔🙅‍♂️📨✝️	不速之客	0	1
身不由主	🆔🙅😔👑	无可奈何	0	1
身不由主	🆔🚶🦑✝️	独步天下	0	2
身不由主	🆔🚶‍♂️👉✝️	道貌岸然	0	2
身不由主	🆔👣📫✝️	身先士卒	0	2
笔走龙蛇	✒️🏃🦖⛎	笔走龙蛇	1	0
笔走龙蛇	✏️🚶‍♀️🐲🐍	画龙点睛	0	0
笔走龙蛇	✏️🚶‍♂️🦕⛎	笔走龙蛇	1	0
笔走龙蛇	✍️🏃🦕🛖	笔走龙蛇	1	1
笔走龙蛇	✍️🚶‍♀️🐲🏹	笔走龙蛇	1	1
笔走龙蛇	✍️🚶‍♀️🐉🏚️	走笔龙蛇	0	1
笔走龙蛇	💵🏃🏮⛎	走马观花	0	2
笔走龙蛇	✏️🚶‍♀️🏮🛖	提灯照路	0	2
笔走龙蛇	✍️🚶‍♂️🏮👅	笔走龙蛇	1	2
不失时机	🙅☑️🕣📹	不可否认	0	1
不失时机	🙅⏱️⏱️🚁	不可救药	0	1
不失时机	🙅⌚⏳✈️	不期而遇	0	1
不失时机	👣⌚🕰️🚁	走马观花	0	2
不失时机	👣⏳⏰📱	寸步难行	0	2
不失时机	👣⏳⌚🚁	走马观花	0	2
人财两空	🧑‍💼💵2️⃣🕳️	见钱眼开	0	0
人财两空	🕴️💰2️⃣🕳️	立竿见影	0	0
人财两空	👤💵2️⃣🈳	人财两空	1	0
人财两空	🕴️💰📏🕳️	立竿见影	0	1
人财两空	👤💵2️⃣😨	人财两空	1	1
人财两空	🙋💵2️⃣😱	投鼠忌器	0	1
人财两空	🔪💵📏🅾️	刀光剑影	0	2
人财两空	👩‍🍳🖍️2️⃣🅾️	出神入化	0	2
人财两空	🔪💰🔦🅾️	刀光剑影	0	2
独具匠心	☣️🎦🧑‍🏭🫶	危言耸听	0	2
独具匠心	☣️🎬🧑‍🏭❤️	危言耸听	0	2
独具匠心	☣️🎦🧑‍🏭💝	危言耸听	0	2
想方设法	💭⏹️📷👨‍⚖️	想当然耳	0	1
想方设法	💭🔷🛖⚖️	想入非非	0	1
想方设法	💭♦️🏹👩‍⚖️	想当然耳	0	1
想方设法	💭🔷🐍💈	想入非非	0	2
想方设法	✈️⏹️🏚️⚖️	飞短流长	0	2
想方设法	💭🌷🏹👩‍⚖️	想入非非	0	2
有板有眼	⛽🏏😞👀	力不从心	0	2
有板有眼	⛽🛹👍👁️	加油添醋	0	2
有板有眼	⛽🛹👯‍♀️👀	加油添醋	0	2
百无一失	💯5️⃣🥇🕤	百里挑一	0	2
百无一失	💯5️⃣1️⃣🦁	百无一失	1	2
百无一失	💯5️⃣☝️🎓	百无一失	1	2
有血有肉	⛽🩸👫🥩	血气方刚	0	2
有血有肉	⛽🩸🛢️🥩	饮血茹毛	0	2
有血有肉	⛽🩸🏊‍♀️🥓	加油添醋	0	2
人声鼎沸	👤📣🔝🚀	人声鼎沸	1	2
人声鼎沸	👤🔊👍🛩️	人声鼎沸	1	2
人声鼎沸	👤🔊👍🚀	人声鼎沸	1	2
轰轰烈烈	💥💥🔥🔥	轰轰烈烈	1	0
轰轰烈烈	💥🧧🔥🔥	爆竹连天	0	1
轰轰烈烈	🌈💥🔥🔥	五彩缤纷	0	1
轰轰烈烈	💥💥🔥👎	轰轰烈烈	1	1
轰轰烈烈	💥🌈👎🔥	暴殄天物	0	2
轰轰烈烈	💥🧧🔥👎	爆竹声中	0	2
轰轰烈烈	🧧🌈🔥🔥	红红火火	0	2
抱残守缺	🙆‍♀️♿👐🦚	举手投足	0	2
抱残守缺	👩‍🍼👩‍🦽🫳🦚	望子成龙	0	2
抱残守缺	🙆‍♀️👩‍🦽👋🦚	举手投足	0	2
灵机一动	🧚📹☝️🧊	仙风道骨	0	1
灵机一动	🧚✈️🥇🌨️	飞黄腾达	0	1
灵机一动	👻📹☝️🕳️	鬼影幢幢	0	1
灵机一动	👻🍗1️⃣☃️	魂飞魄散	0	2
灵机一动	👻✈️🤷‍♀🌨️	魂飞魄散	0	2
灵机一动	0️⃣🚁1️⃣☃️	灵机一动	1	2
苦思冥想	😖🤔🌞💭	苦思冥想	1	1
苦思冥想	😖💭🔅🧐	苦思冥想	1	1
苦思冥想	😖🤔☀️🤔	苦思冥想	1	1
苦思冥想	😖⚰️🆔💭	苦思冥想	1	2
苦思冥想	😖4️⃣🌞🤔	愁眉苦脸	0	2
苦思冥想	🆒🧠🌞🧠	冷脑热脑	0	2
教学相长	👩‍🏫🏫📷🦒	为人师表	0	0
教学相长	⛪🎓📷🦒	教堂高鹿	0	0
教学相长	👨‍🏫🏫📷🦒	教书育人	0	0
教学相长	⛪🏫📷🖐️	教堂学摄	0	1
教学相长	👩‍🏫🏫📷💳	教书育人	0	1
教学相长	👨‍🏫🎓🤔🦒	不耻下问	0	1
教学相长	🍌🎓🛎️🦒	标新立异	0	2
教学相长	⛪🎓📦👏	教堂学府	0	2
教学相长	⛪🎓🗃️⛺	教堂学府	0	2
反复推敲	😣↔️🫷🔨	难解难分	0	1
反复推敲	😤🔃🫷🔨	气急败坏	0	1
反复推敲	🤦‍♀️🔄🫷🔨	哭笑不得	0	1
反复推敲	🍚☢️🫷🔨	趁火打劫	0	2
反复推敲	🍙👚🫷🔨	饭来张口	0	2
反复推敲	↩️👨‍🍼🫷🔨	推己及人	0	2
风尘仆仆	💨🌅💁‍♂️💁‍♂️	云朝暮暮	0	1
风尘仆仆	🪗🌅💁‍♂️💁‍♂️	推陈出新	0	1
风尘仆仆	🌀🌅💁‍♂️💁‍♂️	回光返照	0	1
风尘仆仆	🌬️🌅💁‍♂️🍇	风花雪月	0	2
风尘仆仆	🧵🌅💁‍♂️💁‍♂️	穿针引线	0	2
风尘仆仆	🌪️🌅♦️💁‍♂️	风花雪月	0	2
伶牙俐齿	🅾️🦷🌰🦷	无牙之牙	0	2
伶牙俐齿	0️⃣🦷🦝😬	伶牙俐齿	1	2
伶牙俐齿	♦️🦷⛪🦷	金玉满堂	0	2
唯利是图	‼️⛪✅🖼️	叹为观止	0	2
唯利是图	‼️🏋️✅🗺️	举重若轻	0	2
唯利是图	‼️🫡☑️🧩	一本正经	0	2
摇头晃脑	💊👳‍♂️👑🧠	药到病除	0	2
摇头晃脑	👾👳‍♂️👑🖥️	鬼使神差	0	2
摇头晃脑	👿🧠🤥🖥️	鬼脑谎机	0	2
健步如飞	🏋️‍♀️🚶👩‍🍼🦅	举步维艰	0	1
健步如飞	🏋️👣🥛🚁	举足轻重	0	1
健步如飞	🏋️👣🍼🌬️	举足轻重	0	1
健步如飞	🏋️🚶‍♂️🍼☕	举步维艰	0	2
健步如飞	⌨️👣🍼🚁	键盘侠子	0	2
健步如飞	⌨️🚶‍♂️🥛🪁	键盘侠客	0	2
云开见日	☁️🔛👀☀️	拨云见日	0	0
云开见日	☁️🔛👀🌞	拨云见日	0	0
云开见日	☁️🔛👀📅	云程万里	0	0
云开见日	😵🔛👀🔆	昏天暗地	0	1
云开见日	☁️🔛✌️🔆	拨云见日	0	1
云开见日	😵🔛👀🌞	晕头转向	0	1
云开见日	⛹️‍♀️🔛🏗️🔅	投石问路	0	2
云开见日	⛹️‍♀️🔛💇‍♂️☀️	打球理发	0	2
云开见日	⛹️‍♀️🔛🏋️🔅	重装上阵	0	2
志同道合	🌳🟰🛣️🗃️	树碑立传	0	2
志同道合	❎🟰🛣️🌾	分道扬镳	0	2
志同道合	⏹️🟰☯️🗃️	方枘圆凿	0	2
光阴荏苒	💫⚫🧍🔥	星火燎原	0	2
光阴荏苒	✴️⚫🧑🧬	黑白分明	0	2
光阴荏苒	🌞⚫🥷🧬	日下无双	0	2
锦绣河山	❌🪡⚛️🏔️	不可思议	0	2
锦绣河山	⏩🪡🧰🏔️	快马加鞭	0	2
锦绣河山	❎🪡📦🏔️	错针箱山	0	2
默默无言	🔇😶⚔️🗣️	哑口无言	0	1
默默无言	🔕🔕🧙‍♀️🗣️	默默无闻	0	1
默默无言	🔇🔇5️⃣🗣️	不声不响	0	1
默默无言	🔇🌵❌🗣️	不言而喻	0	2
默默无言	♑😶5️⃣🗣️	沉默寡言	0	2
默默无言	🔇🔇❎🎪	默默无闻	0	2
瞒上欺下	🐌⏫7️⃣⏬	蜗牛上下	0	2
瞒上欺下	🐌⏫🚲⬇️	蜗行牛步	0	2
瞒上欺下	🐌⏫🚵‍♀️⤵️	蜗行牛步	0	2
刻苦钻研	🕝😫💎👨‍🔬	度日如年	0	0
刻苦钻研	🕣😖💎👩‍🔬	半途而废	0	0
刻苦钻研	🕝😖💠👨‍🔬	朝思暮想	0	0
刻苦钻研	🕝😫💎🗣️	对牛弹琴	0	1
刻苦钻研	⏱️😎💎👩‍🔬	时不我待	0	1
刻苦钻研	🦪😫💠👨‍🔬	望洋兴叹	0	1
刻苦钻研	✅😫💠👁️	望眼欲穿	0	2
刻苦钻研	⏱️🆒💎🌋	时不我待	0	2
刻苦钻研	⏱️😎💎🪨	时过境迁	0	2
心惊胆战	❤️‼️🤶⚔️	心照不宣	0	1
