标准答案	谜题（emoji）	LLM输出成语	LLM是否正确	成语中有几个谐音
乘胜追击	👌✌️🏃‍♀️‍➡️🥊	三拳两脚	0	1
乘胜追击	♎🎤🏃‍♀️‍➡️🤜	称心如意	0	2
乘胜追击	✖️⏏️🏃‍♀️‍➡️♾️	无穷无尽	0	2
乘胜追击	♎📈🏃‍♀️‍➡️🔨	权衡利弊	0	2
千方百计	💳⏹️💯🧮	一板一眼	0	1
千方百计	👫🔷💯🧮	男女平权	0	1
千方百计	⏩⏹️💯🧮	接二连三	0	1
千方百计	🏦🧯💯🧮	开源节流	0	2
千方百计	⏩⏹️💯♾️	与时俱进	0	2
千方百计	⏩♦️💯🧪	精益求精	0	2
搬弄是非	🛹👨‍🌾✅❎	滑天下之	0	2
搬弄是非	👭👩‍🌾🆗❎	人杰地灵	0	2
搬弄是非	🛹🧑‍🌾🆗❌	不可救药	0	2
公子哥儿	🚌♊🦴🧒	车载斗量	0	1
公子哥儿	🚌♊🎤👦	车载斗量	0	1
公子哥儿	👨‍🦳♊🕊️👦	老奸巨猾	0	1
公子哥儿	🚍💵🧑‍🎤👦	车载斗量	0	2
公子哥儿	🚍♊🧑‍🎤✌️	车载斗量	0	2
公子哥儿	🚍💵◽👦	公车私用	0	2
正襟危坐	☑️💪⚠️🧘	持之以恒	0	1
正襟危坐	☑️⏩⚠️🛋️	当务之急	0	1
正襟危坐	☑️🏆❗🧘	理所当然	0	1
正襟危坐	☑️❎❗⬅️	是非曲直	0	2
正襟危坐	☑️⏩🚻🧘	当机立断	0	2
正襟危坐	☑️⛔💂🧘‍♂️	安步当车	0	2
不落俗套	🙅‍♂️🛬⏩🧤	不速之客	0	1
不落俗套	🙅⬇⏩🧤	不落窠臼	0	1
不落俗套	🙅‍♀️⬇🔜🧤	不可救药	0	1
不落俗套	🙅‍♀️🍂🔜🍇	不蔓不枝	0	2
不落俗套	🙅‍♂️🐚🏩🧤	不可救药	0	2
不落俗套	🙅‍♀️🌄🔜🍇	不可收拾	0	2
挂灯结彩	🪝💡🪢🌈	钩心斗角	0	0
挂灯结彩	🪝🪔🪢🎨	钩心斗角	0	0
挂灯结彩	🪝🪔🪢🖍️	钩心斗角	0	0
挂灯结彩	🪝🏮♑🌈	钩心斗角	0	1
挂灯结彩	🍉🚦🎀🎆	瓜田李下	0	1
挂灯结彩	🎃💡🪢🎆	瓜田李下	0	1
挂灯结彩	🪝🏮♑✂️	钩心斗角	0	2
挂灯结彩	🍈🟰🎀🌈	瓜田李下	0	2
挂灯结彩	🪝🪑🪢🥦	钩心斗角	0	2
相持不下	📷📐🙅‍♂️⬇	相形见绌	0	1
相持不下	📷🪽🙅‍♂️⤵️	拍案叫绝	0	1
相持不下	📷📐🙅⏬	相机行事	0	1
相持不下	📷🐴🚶👇	走马观花	0	2
相持不下	✈️🏇🙅‍♂️⬇	飞黄腾达	0	2
相持不下	✈️🏎️🙅‍♂️⤵️	飞黄腾达	0	2
贪图安逸	⁉️🧩😌🎽	疑团莫释	0	2
贪图安逸	⁉️🖼️😌🩺	画龙点睛	0	2
贪图安逸	❕🗺️😌🧑‍⚕️	一目了然	0	2
替天行道	💇☁️🆗☯️	断云零雨	0	1
替天行道	🪜👼🚶☯️	梯山航海	0	1
替天行道	🪜☁️🚶☯️	平步青云	0	1
替天行道	💇🧁🚶‍♀️🛣️	削足适履	0	2
替天行道	💇‍♀️👼🌃🛣️	理发天使	0	2
