标准答案	谜题（emoji）	LLM输出成语	LLM是否正确	成语中有几个谐音
苦思冥想	🆒🤔🆔🤔	凉亭苦思	0	2
教学相长	⛪🏫📷🦒	教堂学校	0	0
教学相长	👨‍🏫🏫📷🦒	教书拍照	0	0
教学相长	⛪🧑‍🎓📷🦒	教堂学者	0	0
教学相长	👩‍🏫🧑‍🎓📷♿	教书拍照	0	1
教学相长	👨‍🏫🎓🧐🦒	师出有名	0	1
教学相长	🚗🧑‍🎓📷🦒	车水马龙	0	1
教学相长	⛪👢🔊🦒	教堂靴子	0	2
教学相长	⛪🎓📦⛺	教堂毕业	0	2
教学相长	🌶️🧑‍🎓📦🦒	辣手包办	0	2
反复推敲	🤸🔃🫷🔨	翻云覆雨	0	1
反复推敲	↪️🔃🫷🔨	回环推敲	0	1
反复推敲	🤸‍♀️↔️🫷🔨	翻手为云	0	1
反复推敲	⏮️🎽🫷🔨	倒戈一击	0	2
反复推敲	😖🔄🫷🍫	愁眉苦脸	0	2
反复推敲	😣↔️🫷🌉	愁眉苦脸	0	2
风尘仆仆	🌀🌅💁‍♂️💁‍♂️	风和日丽	0	1
风尘仆仆	🪁🌅💁‍♂️💁‍♂️	放风筝线	0	1
风尘仆仆	🪗🌅💁‍♂️💁‍♂️	开门见山	0	1
风尘仆仆	🪗🌅🍇💁‍♂️	破晓葡萄	0	2
风尘仆仆	🪁🌅♦️💁‍♂️	放风筝语	0	2
风尘仆仆	🏔️🌅💁‍♂️💁‍♂️	山高水长	0	2
伶牙俐齿	🅾️🦷💈🦷	拔苗助长	0	2
伶牙俐齿	♦️🦷🍐😬	一箭双雕	0	2
伶牙俐齿	🎐🦷💒🦷	风和日丽	0	2
唯利是图	‼️👰‍♂️✅🧩	惊天地合	0	2
唯利是图	‼️🦝☑️🧩	惊鹊成双	0	2
唯利是图	⚠️⛪☑️🧩	危言耸听	0	2
摇头晃脑	💊🧠🏜️🧠	药到病除	0	2
摇头晃脑	👾👳‍♂️🧈🧠	外族膏肓	0	2
摇头晃脑	💊🧠👑🖥️	药到病除	0	2
健步如飞	🏋️👣🥛🛩️	力不从心	0	1
健步如飞	🏋️‍♀️👣🥛🚁	举步维艰	0	1
健步如飞	🏋️‍♀️🚶‍♂️🍼🚀	力士乳箭	0	1
健步如飞	⌨️🚶🍼🚁	打草惊蛇	0	2
健步如飞	🏋️🙅‍♂️🍼🌬️	力不从心	0	2
健步如飞	🏋️‍♀️🚶🥛🫁	举步维艰	0	2
云开见日	☁️🔛👁️🌞	云开见日	1	0
云开见日	☁️🔛👀🟠	云开眼橙	0	0
云开见日	☁️🔛👁️📅	云开眼日	0	0
云开见日	☁️🔛🖲️🌞	云开见日	1	1
云开见日	🥴🔛👁️🔆	醉生梦死	0	1
云开见日	🥴🔛👁️🌞	头晕目眩	0	1
云开见日	😵🔛♐🟠	晕头转向	0	2
云开见日	⛹️‍♀️🔛➖☀️	生龙活虎	0	2
云开见日	⛹️‍♀️🔛🏗️🔆	跃进光明	0	2
志同道合	❌🟰☯️🧰	错综复杂	0	2
志同道合	⏹️🟰☯️🧰	画蛇添足	0	2
志同道合	⏸️🟰☯️⚛️	半斤八两	0	2
光阴荏苒	☀️⚫🔪🧬	日积月累	0	2
光阴荏苒	💡⚫🙋🧬	点石成金	0	2
光阴荏苒	✴️⚫🕴️🧬	星罗棋布	0	2
锦绣河山	❌🪡⚛️🌋	画龙点睛	0	2
锦绣河山	⏭️🪡🥡🏔️	跳针入盒	0	2
锦绣河山	❌🪡🥤🗻	一箭双雕	0	2
默默无言	😶😶🩰🗣️	面面俱到	0	1
默默无言	🔕🔕5️⃣🗣️	不鸣则已	0	1
默默无言	🔕🔕❌🗣️	禁声不禁	0	1
默默无言	✒️🔇🛖🗣️	笔墨纸砚	0	2
默默无言	♑🔇🥋🗣️	哑口无言	0	2
默默无言	🔇🔇🌫️👨‍🔬	无声无息	0	2
瞒上欺下	🐌⏫😠⬇️	蜗牛上升	0	2
瞒上欺下	🐌⏫🚵‍♀️⬇	蜗牛上树	0	2
瞒上欺下	🐌⏫🏇👇	蜗牛赛跑	0	2
刻苦钻研	🕝😖💠👩‍🔬	争分夺秒	0	0
刻苦钻研	🕝😫💠👨‍🔬	时过境迁	0	0
刻苦钻研	⏱️😫💎👨‍🔬	刻舟求剑	0	0
刻苦钻研	🕝🗄️💎👩‍🔬	刻舟求剑	0	1
刻苦钻研	🕣😖💎🪨	三生石	0	1
刻苦钻研	⏱️🩳💎👩‍🔬	刻舟求剑	0	1
刻苦钻研	☑️😖💎👁️	一箭双雕	0	2
刻苦钻研	⏱️💀💠💥	刻舟求剑	0	2
刻苦钻研	🆗🥺💠👨‍🔬	好心科学	0	2
心惊胆战	♥️⁉️💣⚔️	心惊胆战	1	1
心惊胆战	♥️🫨🤶🗡️	心花怒放	0	1
心惊胆战	♥️🙀💣⚔️	心惊胆战	1	1
心惊胆战	✉️😨🎅🗡️	飞鸽传书	0	2
心惊胆战	♥️🐋🥚🗡️	心鲸蛋剑	0	2
心惊胆战	♥️🆘📋🗡️	心急如焚	0	2
欢呼雀跃	😆🎀🦚🤸‍♂️	喜出望外	0	1
欢呼雀跃	🙂🫖🦚🤸‍♂️	喜出望外	0	1
欢呼雀跃	🙂🔰🦚🤸‍♂️	喜出望外	0	1
欢呼雀跃	😀🚑🦚🥮	笑里藏刀	0	2
欢呼雀跃	➿🔰🦚🤸‍♂️	连环锁雀	0	2
欢呼雀跃	😁🐅🦚🌕	嘻皮笑脸	0	2
热泪盈眶	♨️😭🦅⛏️	热泪盈眶	1	2
热泪盈眶	♨️😢🎬⛏️	热泪盈眶	1	2
热泪盈眶	♨️😢📽️⛏️	热泪盈眶	1	2
五光十色	5️⃣🌞➕🖍️	五光十色	1	0
五光十色	5️⃣🌞🤞🖍️	五日十雨	0	0
五光十色	5️⃣✴️🔟🎨	五光十色	1	0
五光十色	5️⃣✴️🍱🌈	五彩缤纷	0	1
五光十色	5️⃣☀️⏱️🖍️	五光十色	1	1
五光十色	✖️💫✝️🌈	错彩镂金	0	1
五光十色	⚔️☀️🍚🎨	刀光剑影	0	2
五光十色	⚔️✴️⌚🖍️	兵临城下	0	2
五光十色	⚔️☀️🍱🎨	刀光剑影	0	2
鸟尽弓藏	🦜⏩🎻🫣	鹦鹉快板	0	1
鸟尽弓藏	🦜💵🏹🫣	鹦鹉献媚	0	1
鸟尽弓藏	🐤📛🏹🫣	一箭双雕	0	1
鸟尽弓藏	🐤⏭️🏛️🫣	一鸣惊人	0	2
鸟尽弓藏	🐤🏆🏛️🫣	一鸣惊人	0	2
鸟尽弓藏	🐤🏅🙇🫣	一鸣惊人	0	2
一丝一毫	1️⃣🕸️☝️👍	一网打尽	0	1
一丝一毫	🥇🕸️1️⃣🦪	一网打尽	0	1
一丝一毫	🥇🕸️1️⃣☑️	一网打尽	0	1
一丝一毫	1️⃣🕌☝️👌	一箭双雕	0	2
一丝一毫	🎽🕸️1️⃣👌	衣蛛一手	0	2
一丝一毫	1️⃣🕸️👔🐁	一网打尽	0	2
药到病除	💊☯️👩‍🦽➗	药分女士	0	1
药到病除	🧪🏴‍☠️🏥➗	试毒医院	0	1
药到病除	🧪☯️🤕➗	试毒负隅	0	1
药到病除	💊☯️😷👩‍🍳	药到病除	1	2
药到病除	💊⏪🧊➗	药到冰消	0	2
药到病除	💊🍚👩‍🦽🧑‍🍳	药到病除	1	2
走投无路	🏃🤾❌🚧	奔走相告	0	1
走投无路	🏃🤽‍♀️🩰🚧	跑跳踢打	0	1
走投无路	🏃⛹️‍♀️🖐️🛣️	奔走相告	0	1
走投无路	🏃⛹️‍♀️🤸📼	奔腾跳跃	0	2
走投无路	🏃👳‍♂️🦜🚧	跑男鹦工	0	2
走投无路	🏃⛹️‍♀️🧙‍♀️🫎	跑跳巫球	0	2
光芒万丈	☀️💫💊💳	日进斗金	0	2
光芒万丈	☀️💫🕹️⛺	日精手帐	0	2
光芒万丈	☀️💫🍡🪳	日星虫草	0	2
惹火上身	♨️🎆🔼🆔	热火朝天	0	1
惹火上身	🔥🎆🆙🆔	火树银花	0	1
惹火上身	🤒🌋⤴️🆔	病入膏肓	0	1
惹火上身	🔥🎆🩹🆔	火树银花	0	2
惹火上身	🥵🚚🆙🆔	热火朝天	0	2
惹火上身	♨️🕯️⬆️🧞‍♂️	热火朝天	0	2
恋恋不舍	❤️‍🔥💓🙅🛖	心火燎原	0	0
恋恋不舍	💓♥️🙅🏚️	心灰意冷	0	0
恋恋不舍	❤️‍🔥💑🙅🛖	心焦恋拒	0	0
恋恋不舍	💗🪷🙅🛖	爱莫能助	0	1
恋恋不舍	♥️🔗🙅‍♀️🛖	心连心拒	0	1
恋恋不舍	⛓️‍💥💗🙅‍♀️🛖	锁链爆心	0	1
恋恋不舍	💓⛓️👣🛖	心锁步舟	0	2
恋恋不舍	♥️⛓️🚶🏚️	心锁步旧	0	2
恋恋不舍	♥️🪷🙅‍♀️⛎	心花怒放	0	2
五洲四海	5️⃣🛶4️⃣🌊	五湖四海	0	1
五洲四海	🖐️🔯4️⃣🏝️	十拿九稳	0	1
五洲四海	🖐️🛥️4️⃣🌊	扬帆起航	0	1
五洲四海	5️⃣🔯🧠🌊	五湖四海	0	2
五洲四海	5️⃣🚣‍♀️🛕🏝️	五湖四海	0	2
五洲四海	5️⃣⛵💭🌊	五湖四海	0	2
格格不入	🔷🔷🙅‍♂️🪱	破釜沉舟	0	1
格格不入	🔷🔷🙅🍼	百折不挠	0	1
格格不入	🔷◽🙅‍♂️🪱	石破天惊	0	1
格格不入	◽🕊️🙅🪱	空手捉虱	0	2
格格不入	◽🎤🙅‍♀️👩‍🍼	掩耳盗铃	0	2
格格不入	🔷🔷👣👩‍🍼	青出于蓝	0	2
大同小异	👊🟰😬👽	拳打鬼脸	0	2
大同小异	👊🟰🤣👽	拳打鬼笑	0	2
大同小异	🥊🟰🤪👽	拳打鬼神	0	2
留连忘返	⚗️➿📶↩️	炼狱网络	0	2
留连忘返	6️⃣➿🛜↪️	六神无主	0	2
留连忘返	⚗️➿🫅↪️	九牛二虎	0	2
物是人非	5️⃣✅🚶‍♂️❌	五湖四海	0	1
物是人非	❌☑️🧍❎	不计前嫌	0	1
物是人非	🏚️✅🧍❎	破釜沉舟	0	1
物是人非	🏚️✅🥷❌	破釜沉舟	0	2
物是人非	5️⃣☑️👤☕	五马分身	0	2
物是人非	5️⃣⏰🧍❎	五马分尸	0	2
声情并茂	🎤♥️🍦🐱	声情并茂	1	2
声情并茂	🎤♥️💂‍♂️🧢	吹牛戴帽	0	2
声情并茂	🎤♥️😷😽	声名狼藉	0	2
两全其美	2️⃣➿🏁🇺🇲	二龙竞美	0	2
两全其美	2️⃣©️🐧🇺🇲	二企鹅美	0	2
两全其美	2️⃣⛲💢🇺🇲	二话不说	0	2
忠心耿耿	🐕🫶👨‍🌾🚜	狗耕田地	0	2
忠心耿耿	🐶♥️🧑‍🌾👨‍🌾	狗急跳墙	0	2
忠心耿耿	🐶❤️🧑‍🌾🚜	狗急跳墙	0	2
翩翩起舞	📇🪪🛫🩰	档案飞舞	0	2
翩翩起舞	🤥📇🛫💃	说谎表飞	0	2
翩翩起舞	📇📇🛫🩰	百折不挠	0	2
喜不自胜	😄🙅‍♂️♊✌️	喜出望外	0	1
喜不自胜	🤩🙅‍♂️🟣✌️	喜出望外	0	1
喜不自胜	😸🙅‍♀️💵✌️	笑而不受	0	1
喜不自胜	🤭🙅♊✌️	掩耳盗铃	0	2
喜不自胜	🎉🚶‍♂️🪻✌️	庆功散手	0	2
喜不自胜	😀🚶♊✌️	喜出望外	0	2
爱不释手	♥️🙅🎓🙋	心不在焉	0	1
爱不释手	♥️🙅🌧️🙌	心旷神怡	0	1
爱不释手	♥️🙅🍽️🤚	心不在焉	0	1
爱不释手	☹️🙅🌎👋	愁眉苦脸	0	2
爱不释手	♥️🙅🍚🦖	心不在焉	0	2
爱不释手	♥️👣✝️🦾	心安理得	0	2
插翅难飞	🔌🪽👨🏻🪁	插科打诨	0	1
插翅难飞	🔌🪽👨‍🦱🛩️	插科打诨	0	1
插翅难飞	🔌🪽♂️🚀	插科打诨	0	1
插翅难飞	✖️🪽🧭🚀	错觉导航	0	2
插翅难飞	❌🪽👨‍🦱🚀	错落男根	0	2
插翅难飞	🔌🪽👨🏻🐕	插科打诨	0	2
生不逢时	⏏️🙅🧵⏳	退步抽丝	0	2
生不逢时	⏏️🙅🪗⌚	退避三舍	0	2
生不逢时	⏏️🙅🗻⏱️	一箭双雕	0	2
良药苦口	2️⃣🧪😖👄	二试苦口	0	1
良药苦口	📏💊😖👄	量入为出	0	1
良药苦口	🍨💊😖👄	冰淇淋唇	0	1
良药苦口	🌟👺😫👄	星鬼愁唇	0	2
良药苦口	💫💊🩲👄	口舌之祸	0	2
良药苦口	🍨🧪🍂👄	冰糖葫芦	0	2
风行一时	💨🚶‍♀️🥇⌚	风尘仆仆	0	0
风行一时	🪁🚶‍♀️1️⃣🕝	放风筝走	0	0
风行一时	🌀🚵🥇⏰	争分夺秒	0	0
风行一时	🌀👌☝️♟️	旋手举棋	0	1
风行一时	🌀🆗☝️🚘	旋即开车	0	1
风行一时	🍁🚶🥇⌚	秋色宜人	0	1
风行一时	🌀*️⃣👗🕰️	旋风入时	0	2
风行一时	🍁🆗🎽🕝	秋色宜人	0	2
风行一时	🌀*️⃣1️⃣🏙️	旋风过市	0	2
公正无私	👨‍🦳☑️5️⃣⚰️	老五当棺	0	2
公正无私	👨‍🦳☑️❎🕌	老生常谈	0	2
公正无私	👨‍🦳☑️❌⛩️	白头偕老	0	2
欢声笑语	😄🔊😄🗣️	笑谈笑语	0	0
欢声笑语	🎊🔔😺🗯️	恭喜发财	0	0
欢声笑语	😃🔊😄🗯️	喜出望外	0	0
欢声笑语	🎊🎤😃🏸	喜出望外	0	1
欢声笑语	😁🔊🏫🗣️	喜出望外	0	1
欢声笑语	😊🎤🪈🗯️	笑谈风生	0	1
欢声笑语	🎊📣🧑‍🚒🧑‍🚀	庆功祝捷	0	2
欢声笑语	🎊🤶🏫🗣️	喜出望外	0	2
欢声笑语	🎊🧵🏫🗯️	喜出望外	0	2
标新立异	🏷️🆕🕴️👽	标新立异	1	0
标新立异	🏷️🆕🧍👽	标新立异	1	0
标新立异	🚏🆕🧍👽	停新立异	0	0
标新立异	🪃🆕🕴️👽	纸醉金迷	0	1
标新立异	™️🆕📅👽	商标新历	0	1
标新立异	🏷️🆕🧍🤷‍♂️	标新立异	1	1
标新立异	🕰️🆕🍐👽	时新梨鬼	0	2
标新立异	™️🌶️🎁👽	商标辣手	0	2
标新立异	™️💌💒👽	商标信物	0	2
言犹在耳	🗣️👬🤠👂	口是心非	0	2
言犹在耳	🗣️📫🤠👂	口信自负	0	2
言犹在耳	🗣️😟🤠👂	说忧道听	0	2
不省人事	🙅*️⃣🚶‍♂️♌	拒步狮心	0	2
不省人事	🙅*️⃣🙋💎	拒之门外	0	2
不省人事	🙅*️⃣👤💎	拒之门外	0	2
大惊小怪	👊‼️😜👺	拳打鬼脸	0	2
大惊小怪	👊‼️😸👺	拳打鬼笑	0	2
大惊小怪	👊‼️😊🧌	拳打鬼脚	0	2
路不拾遗	🚧🙅‍♀️🔟👽	百折不挠	0	1
路不拾遗	🚏🙅‍♂️🔟🐜	错失良机	0	1
路不拾遗	🚧🙅🔟🦠	百折不挠	0	1
路不拾遗	📋🙅‍♂️🔟🩺	百口莫辩	0	2
路不拾遗	🚏🙅⌚👩‍🎨	错失良机	0	2
路不拾遗	🚏🙅☑️🩺	停步不前	0	2
笑而不答	☺️🧒🙅‍♀️🤼‍♂️	乐不思蜀	0	2
笑而不答	😀👂🙅🤼‍♀️	喜出望外	0	2
笑而不答	☺️2️⃣🙅🥊	笑二拒拳	0	2
游手好闲	🎠👐👫🧚‍♀️	百闻不如	0	1
游手好闲	🎠👐☑️🧵	百发百中	0	1
游手好闲	🎠👐🆗🧝‍♀️	班门弄斧	0	1
游手好闲	🎠🖐️🐁❗	鼠目寸光	0	2
游手好闲	🎠🍣☑️‼️	游刃有余	0	2
游手好闲	🎠👨‍🏫👌🧝	班门弄斧	0	2
惟利是图	‼️🦊✅🖼️	狐疑不决	0	2
惟利是图	‼️👰‍♂️✅🖼️	惊天地婚	0	2
惟利是图	‼️🍚☑️🗺️	惊米确图	0	2
高瞻远瞩	⤴️🧍‍♀️🔭🕷️	升堂入室	0	2
高瞻远瞩	⤴️🚉🔭🎊	脱颖而出	0	2
高瞻远瞩	⤴️🚏🔭📿	一箭双雕	0	2
置之不理	⏸️🪴🙅‍♀️💈	停杯投箸	0	2
置之不理	⏸️🌳🙅‍♂️💇	停树拒容	0	2
置之不理	⏸️🧭🙅💈	停舟借问	0	2
不负众望	🙅➖🎯🔭	拒之门外	0	1
不负众望	🙅➖🕤🔭	拒之门外	0	1
不负众望	🙅‍♂️➖🕤🔭	拒之门外	0	1
不负众望	🙅➖🔔🧟‍♂️	拒之门外	0	2
不负众望	🙅🐣🎯🔭	拒之门外	0	2
不负众望	🙅🎈🐶🔭	拒气犬望	0	2
目不转睛	🧿🙅🎡🧿	鬼使神差	0	0
目不转睛	👁️🙅‍♀️🔄🧿	眼不见怪	0	0
目不转睛	👀🙅🎠👁️	望而却步	0	0
目不转睛	🌲🙅‍♂️🔃🧿	树不转睛	0	1
目不转睛	👀🚶🔃👁️	望穿秋水	0	1
目不转睛	⚰️🙅‍♂️🎠👀	棺材拒马	0	1
目不转睛	⚰️👣🔄👁️	棺材板眼	0	2
目不转睛	♀️🙅🔁‼️	女娲补天	0	2
目不转睛	👀👣🔁⁉️	一目了然	0	2
水火不容	🤽🔥🙅🌋	扑火拒燃	0	1
水火不容	🌧️🎆🙅‍♀️🌋	雨过火山	0	1
水火不容	🥤🕯️🙅🌋	吹灯火山	0	1
水火不容	🌧️💥👣🧸	雨过天晴	0	2
水火不容	💤🕯️🙅‍♂️🌋	卧薪尝胆	0	2
水火不容	🚰🚛🙅‍♀️🌋	水到渠成	0	2
身不由己	🆔🙅🎠🧑‍🔧	指手画脚	0	2
身不由己	🆔🙅🏊❗	池塘生春	0	2
身不由己	🆔🙅⛽🐥	指手画脚	0	2
于心不忍	🎏💝🙅🥷	放鹞辞鶻	0	1
于心不忍	♓💝🙅🥷	双鱼拒盗	0	1
于心不忍	🌽🧡🙅‍♀️🥷	玉米心拒	0	1
于心不忍	♓🏣🙅‍♀️🥷	双面三刀	0	2
于心不忍	♓❤️🙅‍♀️🧑	双鱼拒人	0	2
于心不忍	♓🫰🚶🥷	双龙出海	0	2
异途同归	👽🖍️🟰👾	外涂内空	0	2
异途同归	👽👩🏻‍🦲🟰🧎	外强中干	0	2
异途同归	👽🖼️🟰🧛‍♀️	外强中干	0	2
无米之炊	5️⃣🍚🫵👨‍🍳	五谷丰登	0	2
无米之炊	5️⃣🍚🧠👨‍🍳	五谷杂粮	0	2
无米之炊	5️⃣🌽🧠👨‍🍳	五谷杂粮	0	2
不懂装懂	🙅🥶🧥🧊	拒寒披冰	0	2
不懂装懂	🙅‍♀️🌨️👚🕳️	拒寒揭短	0	2
不懂装懂	🙅☃️📦🧊	拒寒包冰	0	2
浪迹天涯	〰️📱👼🗜️	千手观音	0	2
浪迹天涯	〰️❗👼😶	百闻不如	0	2
浪迹天涯	〰️📕👼🦷	千红一窟	0	2
无时无刻	5️⃣⏰🧙‍♀️🕣	五时巫夕	0	2
无时无刻	5️⃣⏰🧙‍♀️⏱️	五时施法	0	2
无时无刻	5️⃣⌚❌⏱️	五马分尸	0	2
走为上计	🏃🥀☝️🧮	奔腾直上	0	1
走为上计	🏃🚻🆙🧮	人尽其才	0	1
走为上计	🏃❗☝️🧮	奔走呼算	0	1
走为上计	🏃‼️⬆️🛩️	逃之夭夭	0	2
走为上计	🏃🆘💔🧮	逃之夭夭	0	2
走为上计	🏃‼️☝️🚁	一鸣惊人	0	2
举棋不定	🏋️‍♂️♟️🙅‍♀️🔨	举棋不定	1	1
举棋不定	🙋‍♀️♟️🙅📌	自投罗网	0	1
举棋不定	🙋‍♂️♟️🙅🔝	自投罗网	0	1
举棋不定	🏋️🏇🙅👍	力挽狂澜	0	2
举棋不定	🏋️🏁🙅👍	力挽狂澜	0	2
举棋不定	🏋️🎈🙅🔝	举重若轻	0	2
吐故纳新	🤮🦴🫳🆕	吐骨换新	0	2
吐故纳新	🤮👧🫳🆕	吐故纳新	1	2
吐故纳新	🤮🥁🫳🆕	吐故纳新	1	2
一刻千金	1️⃣🕝💷🥇	一鸣惊人	0	1
一刻千金	1️⃣🕝💳💵	一刻千金	1	1
一刻千金	1️⃣⏱️🏦🥇	一箭双雕	0	1
一刻千金	1️⃣✅💴🏅	一箭双雕	0	2
一刻千金	1️⃣✅💶💵	一箭双雕	0	2
一刻千金	1️⃣☑️👫🥇	一箭双雕	0	2
力透纸背	🏋️⛹️‍♀️📑🍻	举重若轻	0	2
力透纸背	🏋️⛹️‍♀️🔖💔	力挽狂澜	0	2
力透纸背	🏋️⛹️‍♀️📑🥺	力挽狂澜	0	2
和气生财	⚛️🌪️🎤💰	核旋风暴	0	2
和气生财	⚛️🌫️🛫💰	核云起飞	0	2
和气生财	⚛️🌫️🪇💵	核雾求财	0	2
斩钉截铁	🗡️📌🎀🚅	尖针缤至	0	1
斩钉截铁	🗡️📌🪢🚅	尖针快艇	0	1
斩钉截铁	🗡️🔨🧹🚅	刀锤扫车	0	1
斩钉截铁	⚔️🔨🎀🚅	兵戎相见	0	2
斩钉截铁	🚉📌🪢🚅	站定脚跟	0	2
斩钉截铁	⚔️📌🧹🚅	刀枪入库	0	2
一望无际	1️⃣🔭⚔️🤖	一箭双雕	0	2
一望无际	1️⃣🔭✖️📋	一箭双雕	0	2
一望无际	1️⃣🔭5️⃣🦃	一箭双雕	0	2
气味相投	🌬️👅📷🤾	风舌影手	0	0
气味相投	🌫️👅📷🤽‍♀️	雾里看花	0	0
气味相投	💢👅📷🤾‍♀️	怒发冲冠	0	0
气味相投	🌪️👅📣🤾‍♀️	风言风语	0	1
气味相投	🎏👅📷⛹️‍♀️	放舌摄脚	0	1
气味相投	🙏👅📷🤾	求舌摄步	0	1
气味相投	⏏️‼️📷🤾	退避三舍	0	2
气味相投	7️⃣👅🧳⛹️‍♀️	七上八下	0	2
气味相投	🌪️‼️🐘⛹️‍♀️	风声鹤唳	0	2
微不足道	💂‍♀️🙅‍♂️🦿☯️	女拒杖道	0	1
微不足道	🚾🙅‍♂️🦿☯️	洗心革面	0	1
微不足道	🥀🙅‍♂️🦿☯️	花言巧语	0	1
微不足道	💂🙅👪☯️	拒之门外	0	2
微不足道	🆘🙅🚕☯️	救死扶伤	0	2
微不足道	‼️🙅🦶🌾	惊慌失措	0	2
另眼相看	🔔👀📷👀	铃目摄目	0	1
另眼相看	♦️👀📷👀	画龙点睛	0	1
另眼相看	🅾️👀📷👁️	一箭双雕	0	1
另眼相看	🧝‍♂️🧿📷🗞️	仙人指路	0	2
另眼相看	0️⃣👀📷🪓	一箭双雕	0	2
另眼相看	0️⃣🧿📹👁️	零珠录目	0	2
以人为本	1️⃣👤🦔📒	一箭双雕	0	2
以人为本	1️⃣👤⚠️📙	一鸣惊人	0	2
以人为本	1️⃣🕴️‼️📓	一鸣惊人	0	2
悲天悯人	😭👼🧫🧑‍💼	泪眼汪汪	0	1
悲天悯人	😢👼🧫🧍	泪如泉涌	0	1
悲天悯人	🥺👼🧫🕴️	求人不如	0	1
悲天悯人	☹️🍨🧫🧑‍💼	愁眉苦脸	0	2
悲天悯人	💔🍭🧫👤	心碎糖人	0	2
悲天悯人	😟🍬🧫🙋	忧糖细胞	0	2
重振旗鼓	🏄🕵️🚩🥁	乘风破浪	0	2
重振旗鼓	🏄🧭🚩👏	乘风破浪	0	2
重振旗鼓	🏄🕵️‍♀️🚩🪇	浪里淘沙	0	2
不骄不躁	🙅🌶️🙅🧖	拒辣拒盲	0	2
不骄不躁	🙅🌶️🙅‍♀️🛁	拒辣拒浴	0	2
不骄不躁	🙅👣🙅🛀	拒之门外	0	2
眼高手低	👀⤴️👐⏬	一箭双雕	0	0
眼高手低	👀⤴️🫲⬇️	望穿秋水	0	0
眼高手低	🧿🆙👋⬇	破釜沉舟	0	0
眼高手低	🎪⤴️🙋⏬	班门弄斧	0	1
眼高手低	🌫️🔝🦾🔽	雾里看花	0	1
眼高手低	👀🔝🖐️🫸	一箭双雕	0	1
眼高手低	🌫️🆙🦖⬇	雾里看花	0	2
眼高手低	👀🔝👨‍🏫💧	望穿秋水	0	2
眼高手低	👀🎂🦾💦	眼巴巴湿	0	2
身先士卒	🆔🧚‍♀️♟️♟️	一箭双雕	0	1
身先士卒	🆔🧚♟️♟️	一箭双雕	0	1
身先士卒	🆔🧚‍♂️💂♟️	一鸣惊人	0	1
身先士卒	✝️❗💂♟️	十字当先	0	2
身先士卒	✝️🎻🎓♟️	十字学步	0	2
身先士卒	🆔‼️🎬♟️	一鸣惊人	0	2
刮目相看	🪒👀📷👀	刮目相看	1	0
刮目相看	🪒👁️📷👀	刮目相看	1	0
刮目相看	🪒🧿📷👀	刮目相看	1	0
刮目相看	🪒👀🪁👁️	刮目相看	1	1
刮目相看	🪒🧿🌷👁️	刮目相看	1	1
刮目相看	🎃👀📷👁️	南瓜望眼	0	1
刮目相看	🪒🌳📼👀	剃树贴目	0	2
刮目相看	🥼👀📷🪓	披荆斩棘	0	2
刮目相看	🪝🧿📷🗞️	钩玄摄要	0	2
兵荒马乱	💂‍♀️🏜️🐴😵‍💫	巾帼马失	0	0
兵荒马乱	💂🏜️🏇😵‍💫	武士空翻	0	0
兵荒马乱	💂‍♀️🏜️🐎😵‍💫	女兵跑晕	0	0
兵荒马乱	💂‍♀️🫅🎪😵‍💫	女皇驾到	0	1
兵荒马乱	🥮🏜️🐎😵‍💫	月饼沙马	0	1
兵荒马乱	💂😰🐴😵‍💫	惊心动魄	0	1
兵荒马乱	💂‍♂️😨👨‍💻😵‍💫	武夫震眩	0	2
兵荒马乱	🍧🔱🐎😵‍💫	冰上跑马	0	2
兵荒马乱	🌮🧈🎠😵‍💫	注意根据	0	2
弱肉强食	👩‍🦽🍖👍🥣	扶老携幼	0	0
弱肉强食	👩‍🦽🥩🆒🍴	扶老携幼	0	0
弱肉强食	👩‍🦽🥩👍🍚	扶老携幼	0	0
弱肉强食	👩‍🦽🍖🦾💂‍♂️	扶弱济贫	0	1
弱肉强食	👩‍🦽🥓👍👨‍🏫	扶弱济贫	0	1
弱肉强食	👩‍🦽🥓👍🧟	扶弱抑强	0	1
弱肉强食	👩‍🦽💆‍♀️👍💂‍♂️	扶危济困	0	2
弱肉强食	👩‍🦽💆‍♀️👍🎬	推拿助演	0	2
弱肉强食	👩‍🦽💆‍♀️🦾🎬	扶摇直上	0	2
高山流水	⤴️🗻⚗️🚰	升山化水	0	1
高山流水	🔝🌋6️⃣🤽	顶天立地	0	1
高山流水	🆙🌋⚗️💦	补火加湿	0	1
高山流水	🆙🌋6️⃣🥱	一鸣惊人	0	2
高山流水	🆙🌋⚗️💤	更新换代	0	2
高山流水	🍮🌋🤙💧	甜言蜜语	0	2
整装待发	✅👚🥸💇	正衣危发	0	2
整装待发	🆔📦😧💈	刻舟求剑	0	2
整装待发	➕🧥🥸💇	加衣戴帽	0	2
耐人寻味	🥛🙋🔍👅	牛鬼蛇神	0	1
耐人寻味	🧋🧑🔍👅	糖人搜索	0	1
耐人寻味	🧋🚶‍♂️🔍👅	探汤寻蔗	0	1
耐人寻味	🧀🧑🔃👅	奶牛转舌	0	2
耐人寻味	👩🏻‍🦳🚶‍♂️🔍⚠️	老马识途	0	2
耐人寻味	🍼👤🔍🔱	乳臭未干	0	2
异口同声	👽👄🟰🎤	外口方声	0	0
