标准答案	谜题（emoji）	LLM输出成语	LLM是否正确	成语中有几个谐音
明明白白	🆔🔅🙇‍♀️⛪	实事求是	0	3
明明白白	☀️🥃🧎‍♀️‍➡️🙇	日新月异	0	3
明明白白	📇🥃⛪🧎‍♀️‍➡️	名存实亡	0	4
明明白白	📇🆔🙇🙇‍♂️	低头哈腰	0	4
明明白白	📇🆔🙇‍♀️🙇‍♂️	名不虚传	0	4
上吐下泻	⏫🤮👇⚙️	上行下效	0	1
上吐下泻	⏫🤢🔽👟	上行下效	0	1
上吐下泻	⏫🤮⬇️👡	上行下效	0	1
上吐下泻	⏫🤢😨👞	上行下效	0	2
上吐下泻	⏫🤢😨🦹‍♀️	上行下效	0	2
上吐下泻	⏫🤢🍤👠	上行下效	0	2
上吐下泻	☹️🐰🔽🦀	悲从中来	0	3
上吐下泻	⏫🐰😲✏️	突飞猛进	0	3
上吐下泻	☹️🤢😰👿	愁眉苦脸	0	3
上吐下泻	☹️👨‍🦲🦐👡	愁眉苦脸	0	4
上吐下泻	☹️👨‍🦲🍤👠	愁眉苦脸	0	4
上吐下泻	☹️👨‍🦲😰🦹‍♀️	愁眉苦脸	0	4
一气呵成	1️⃣🌀🪷🆗	一帆风顺	0	1
一气呵成	1️⃣🌬️⚛️🆗	风调雨顺	0	1
一气呵成	1️⃣😠🌾👌	恼羞成怒	0	1
一气呵成	1️⃣7️⃣👏👌	一拍即合	0	2
一气呵成	⁉️💢⚛️🆗	不可理喻	0	2
一气呵成	1️⃣🌀🌾🌃	顺风转舵	0	2
一气呵成	1️⃣⁉️🎊🏯	欢天喜地	0	3
一气呵成	⁉️7️⃣💮🆗	岂有此理	0	3
一气呵成	⁉️🌀📦🏙️	难以置信	0	3
一气呵成	⁉️♟️🧰🏯	不可思议	0	4
一气呵成	⁉️🏁🎎⚖️	举棋不定	0	4
一气呵成	⁉️⁉️🍱🏰	不可思议	0	4
抱头痛哭	👩‍🍼👳‍♂️🤕🥲	妇孺皆知	0	0
抱头痛哭	🧑‍🍼🧠❤️‍🩹🥹	养精蓄锐	0	0
抱头痛哭	🧑‍🍼👳‍♂️🤕😢	含辛茹苦	0	0
抱头痛哭	🎳🧠❤️‍🩹🥺	投脑心碎	0	1
抱头痛哭	🌋🧠❤️‍🩹🥹	火山孝子	0	1
抱头痛哭	👩‍🍼👳‍♂️🤕🍂	抱残守缺	0	1
抱头痛哭	👩‍🍼🧠👁️🩳	胸有成竹	0	2
抱头痛哭	👩‍🍼🧠👀🗄️	妇孺皆知	0	2
抱头痛哭	🍔👳‍♂️💔🪫	汉贼不两	0	2
抱头痛哭	🌋🧠👶☹️	火冒三丈	0	3
抱头痛哭	🌋🎲💔🪫	山穷水尽	0	3
抱头痛哭	🌋🤽‍♀️👀😢	火中取栗	0	3
抱头痛哭	🍔⛹️‍♀️🧒🩳	汉奸走狗	0	4
抱头痛哭	🌋🤾‍♂️👶💀	火山爆发	0	4
抱头痛哭	🌋⛹️‍♀️🟰😞	火上浇油	0	4
精兵强将	🧚💂👍♟️	仙风道骨	0	0
精兵强将	🧝💂‍♂️🆒♟️	人杰地灵	0	0
精兵强将	🧚💂🦾♟️	神机妙算	0	0
精兵强将	🧝🌯🦾♟️	异曲同工	0	1
精兵强将	😧💂‍♀️🦾♟️	大惊小怪	0	1
精兵强将	🐋💂‍♂️👍♟️	精忠报国	0	1
精兵强将	🧚👩‍🦽🔫♟️	纸上谈兵	0	2
精兵强将	‼️💂‍♀️🦾👨‍🏭	大惊小怪	0	2
精兵强将	‼️🍧🆒♟️	兵不厌诈	0	2
精兵强将	‼️♿👍🧑‍🏭	身残志坚	0	3
精兵强将	‼️🌨️🆒⏬	大惊小怪	0	3
精兵强将	🆚🧊🔫♟️	兵不厌诈	0	3
精兵强将	‼️🥶🔫🏳️	大惊小怪	0	4
精兵强将	‼️🍧🔫🏳️	大惊小怪	0	4
精兵强将	‼️🌮🔫👨‍🏭	大惊小怪	0	4
独木难支	☣️🌳👨🧵	害群之马	0	3
独木难支	☣️🌲👨🏻🧻	危言耸听	0	3
独木难支	☣️🌲👰‍♂️🗒️	危言耸听	0	3
独木难支	☣️♀️👨🙅	危言耸听	0	4
独木难支	☣️⚰️🙍‍♂️🧭	危在旦夕	0	4
独木难支	☣️♀️♂️🧻	危言耸听	0	4
呵欠连天	⚛️💱➿☁️	化险为夷	0	2
呵欠连天	🎊🏦➿👼	开门见山	0	2
呵欠连天	🌾💵➿☁️	风卷残云	0	2
呵欠连天	🌾💱➿🍨	秋后算账	0	3
呵欠连天	⚛️⏩⛓️‍💥👼	道骨仙风	0	3
呵欠连天	⚛️⏩💏☁️	风花雪月	0	3
呵欠连天	⚛️👫⛓️‍💥😋	心心相印	0	4
呵欠连天	⚛️🏧⛓️🍉	化险为夷	0	4
呵欠连天	⚛️⏩😘🍉	心心相印	0	4
井蛙之见	‼️🐸🧻👁️	大惊小怪	0	2
井蛙之见	‼️🐸🤓👀	大惊小怪	0	2
井蛙之见	⁉️🐸🤾‍♂️👁️	井底之蛙	0	2
井蛙之见	‼️🐸📃➖	大惊小怪	0	3
井蛙之见	‼️🐸☝️🚀	井底之蛙	0	3
井蛙之见	‼️⛏️🧶👀	见缝插针	0	3
井蛙之见	‼️👶🙅🎛️	不可救药	0	4
井蛙之见	‼️👶🗒️🎹	非同小可	0	4
井蛙之见	‼️⛏️🤾‍♂️💇‍♂️	刻不容缓	0	4
抑强扶弱	1️⃣👍🔃🪫	力不从心	0	2
抑强扶弱	1️⃣🦾👩🏻‍🦳🪫	力不从心	0	2
抑强扶弱	1️⃣🆒👕🪫	一衣带水	0	2
抑强扶弱	⁉️🔫🐣🪫	大惊小怪	0	3
抑强扶弱	☝️🔫💰👩‍🦽	一举两得	0	3
抑强扶弱	⁉️🔫👨‍🍼🪫	疑神疑鬼	0	3
光阴似箭	☀️⚫🏯♐	明察秋毫	0	1
光阴似箭	🌞⚫💀🏹	明目张胆	0	1
光阴似箭	💫⚫⚰️♐	星罗棋布	0	1
光阴似箭	☀️⚫💭💇‍♂️	日思夜想	0	2
光阴似箭	☀️🎤🧟‍♂️♐	日新月异	0	2
光阴似箭	☀️🍹💭♐	日有所思	0	2
光阴似箭	☀️☕🕸️⚔️	朝三暮四	0	3
光阴似箭	☀️☕⛩️🤺	朝三暮四	0	3
光阴似箭	☀️☕⛩️🏋️	日新月异	0	3
颠倒黑白	🏰⏮️♠️⚪	前功尽弃	0	1
颠倒黑白	🏯⏪♠️⚪	返璞归真	0	1
颠倒黑白	🏩⏪🐦‍⬛⚪	返老还童	0	1
颠倒黑白	☎️⏮️⚫💯	拨乱反正	0	2
颠倒黑白	☎️⏪👨🏿🙇‍♂️	拨乱反正	0	2
颠倒黑白	⚡⏮️♠️🙇	雷打不动	0	2
颠倒黑白	☎️🏝️⚫🙇‍♂️	岛黑言轻	0	3
颠倒黑白	☎️🏖️♠️🧎	电光石火	0	3
颠倒黑白	☎️✂️👨🏿💯	断章取义	0	3
不足挂齿	🙅‍♂️🦿🪝🦷	不可救药	0	0
不足挂齿	🙅‍♀️🦶🪝🦷	不胫而走	0	0
不足挂齿	🙅‍♀️🦿🪝🦷	不胫而走	0	0
不足挂齿	🙅🦶🪒🦷	不胫而走	0	1
不足挂齿	🙅‍♂️🦶🪒🦷	不胫而走	0	1
不足挂齿	🚶🦿🪝😬	举足轻重	0	1
不足挂齿	🚶‍♂️🦶🪝🔋	脚踏实地	0	2
不足挂齿	🙅‍♀️♟️🍉🦷	不期而遇	0	2
不足挂齿	🙅🦿🥒🐎	不胫而走	0	2
不足挂齿	🚶🦿🍉🪽	步履蹒跚	0	3
不足挂齿	🚶🦿🔮🥸	行尸走肉	0	3
不足挂齿	🚶‍♂️🚕🪝🔋	步步高升	0	3
不足挂齿	🚶👪🎃🏇	走马观花	0	4
不足挂齿	🚶👪🪒📏	削足适履	0	4
不足挂齿	👣♟️🎃🏇	步步为营	0	4
无利可图	5️⃣🎁🆗🧩	五光十色	0	2
无利可图	5️⃣✊☑️🖼️	五体投地	0	2
无利可图	5️⃣🏋️🆗🗺️	五体投地	0	2
无利可图	5️⃣👊🆗👩🏻‍🦲	五体投地	0	3
无利可图	5️⃣🎁🆗🤮	五内如焚	0	3
无利可图	5️⃣👒🕣🖼️	五光十色	0	3
无利可图	5️⃣✊🦪🖍️	五光十色	0	4
无利可图	5️⃣🎁🐚👩🏻‍🦲	五体投地	0	4
无利可图	5️⃣📆👩‍🔬👩🏻‍🦲	五体投地	0	4
相视而笑	📷🎥🧒🤣	拍案叫绝	0	1
相视而笑	📷🎥👦😁	相由心生	0	1
相视而笑	📷🎬✌️😀	相视而笑	1	1
相视而笑	📷⌚✌️😹	拍案叫绝	0	2
相视而笑	📷⌚👦😹	相机行事	0	2
相视而笑	✈️🎥🥈😺	飞黄腾达	0	2
相视而笑	✈️⏰👦😄	机不可失	0	3
相视而笑	✈️📺2️⃣🧑‍🚒	飞来横祸	0	3
相视而笑	✈️⏰✌️😃	飞黄腾达	0	3
相视而笑	✈️👼👦🧑‍🚒	飞黄腾达	0	4
相视而笑	✈️💦🥈🏫	飞黄腾达	0	4
相视而笑	✈️🧟‍♂️👂🏫	飞黄腾达	0	4
生动活泼	⤴️🌀🚛🫗	扬汤止沸	0	2
生动活泼	⬆️🌀⁉️🫗	上善若水	0	2
生动活泼	⛪🌀🎆🫗	风花雪月	0	2
生动活泼	⬆️🌀⁉️👩🏻‍🦳	上善若水	0	3
生动活泼	⏫🌀🚚👩‍🦳	推陈出新	0	3
生动活泼	⬆️🌀🕯️👩🏻‍🦳	上善若水	0	3
生动活泼	✌️🅾️⁉️👩‍🦳	二话不说	0	4
生动活泼	✌️🕳️🚛👩‍🦳	二龙戏珠	0	4
生动活泼	⏏️☃️🔥🅿️	推陈出新	0	4
恼羞成怒	😞🤦‍♀️👌😫	无可奈何	0	0
恼羞成怒	😤🫣👌💢	忍气吞声	0	0
恼羞成怒	😠🫣🆗😫	怒目而视	0	0
恼羞成怒	💢🛏👌😡	怒气冲天	0	1
恼羞成怒	💢🛋️🆗😡	气急败坏	0	1
恼羞成怒	🖥️🫣🆗😤	目不转睛	0	1
恼羞成怒	⏰🫣🏙️😠	时不我待	0	2
恼羞成怒	💢👃⚖️😡	怒不可遏	0	2
恼羞成怒	💢👘🍊😠	怒发冲冠	0	2
恼羞成怒	⏰👩‍🔧🌃😠	夜以继日	0	3
恼羞成怒	⏰👃🍊😫	闻鸡起舞	0	3
恼羞成怒	⏰👘🌃😡	时不我待	0	3
徒有其表	🐰⛽♟️🕰️	兔死狐悲	0	3
徒有其表	🐰⛽7️⃣⏱️	兔死狐悲	0	3
徒有其表	🐰☹️🛫🕰️	兔死狐悲	0	3
徒有其表	🐰🏊😠🏷️	兔死狐悲	0	4
徒有其表	🐰🎠🚲™️	兔死狐悲	0	4
徒有其表	🐰🏊‍♀️🌬️🖱️	兔死狐悲	0	4
匠心独具	👨‍🏭♥️🎲😰	工于心计	0	2
匠心独具	👨‍🏭♥️☣️🎥	感人至深	0	2
匠心独具	👨‍🏭♥️🃏🙅‍♂️	工于心计	0	2
匠心独具	👨‍🏭✉️⛴️🫷	信手拈来	0	3
匠心独具	⏬♥️⛴️🙋‍♂️	下里巴人	0	3
匠心独具	⏬♥️🛶🎥	下里巴人	0	3
匠心独具	⏬🌶️♦️🙀	下里巴人	0	4
匠心独具	⏬🌶️🛶🏋️‍♀️	逆流而上	0	4
匠心独具	⏬🌶️🌉💁‍♀️	下里巴人	0	4
反目成仇	↩️👀👌😮‍💨	回头是岸	0	2
反目成仇	↩️🧿👌🤦‍♂	回眸一笑	0	2
反目成仇	↪️👀👌😕	转危为安	0	2
反目成仇	↩️⚰️👌😕	回光返照	0	3
反目成仇	↩️🐄👌😣	回头是岸	0	3
反目成仇	↩️👀🍊😟	回眸一笑	0	3
反目成仇	↩️♀️🌃😞	返老还童	0	4
反目成仇	↩️🌳🍊😔	返璞归真	0	4
反目成仇	↩️♀️🏰🤡	返老还童	0	4
筋疲力竭	❌😪🦾🪢	不可救药	0	2
筋疲力竭	⛔😪💪💍	不可救药	0	2
筋疲力竭	🏅😪🏋️♑	金蝉脱壳	0	2
筋疲力竭	⏩😪💮🪢	快马加鞭	0	3
筋疲力竭	❎🍺💪🎀	不胜其烦	0	3
筋疲力竭	⏩🪓🦾🎀	快刀斩乱	0	3
筋疲力竭	❎🪓💇🪢	削发明志	0	4
筋疲力竭	❌🪓💒🧹	徒劳无功	0	4
筋疲力竭	⏩🍺👒🎀	分道扬镳	0	4
不瘟不火	🙅⁉️🙅‍♀️🥵	不寒而栗	0	1
不瘟不火	🙅❓🙅🕯️	不闻不问	0	1
不瘟不火	🙅⁉️🙅‍♂️😠	不可理喻	0	1
不瘟不火	👣❔🙅‍♂️🪔	不胫而走	0	2
不瘟不火	🙅🌡️🚶🥵	不寒而栗	0	2
不瘟不火	🙅♨️🚶‍♂️😠	不温不火	0	2
不瘟不火	🙅⁉️🚶‍♂️🤷‍♀	不胫而走	0	3
不瘟不火	🙅💋🚶‍♂️🤷	不约而同	0	3
不瘟不火	👣❔🙅‍♀️🚚	足不出户	0	3
不瘟不火	👣😘🚶⁉️	步步惊心	0	4
不瘟不火	🚶❔🚶⁉️	半信半疑	0	4
不瘟不火	👣🫟🚶‍♂️🤷	举步维艰	0	4
死心塌地	⚰️❤️🗼🫅	盖世英雄	0	2
死心塌地	⚰️❤️🏯🪈	生死攸关	0	2
死心塌地	⚰️❤️🛕⏬	死心塌地	1	2
死心塌地	4️⃣💕🦶💧	四海为家	0	3
死心塌地	4️⃣💖🗼🔽	四面楚歌	0	3
死心塌地	4️⃣♥️🚴‍♀️⬇	四分五裂	0	3
死心塌地	4️⃣🆕🗼🪈	四通八达	0	4
死心塌地	4️⃣🏣🗼🫸	四面楚歌	0	4
死心塌地	4️⃣💳🗼⬇	四平八稳	0	4
年老体衰	🧨👨🏻‍🦳🪒🆒	燃眉之急	0	2
年老体衰	🧨👨🏻‍🦳🪜🦗	爆炒老姜	0	2
年老体衰	🧨👴🛗🤼‍♂️	爆炒老姜	0	2
年老体衰	💭👴💇‍♀️🤼‍♂️	思前想后	0	3
年老体衰	🧨👩🏻‍🦳💇‍♀️🦗	焕然一新	0	3
年老体衰	💭👴🪜🦗	痴心妄想	0	3
年老体衰	💭🧀💇‍♂️🦗	朝思暮想	0	4
年老体衰	💭👩🏻‍🦳🛗🦗	思前想后	0	4
年老体衰	💭👩‍🦳💇🦗	思如泉涌	0	4
五味俱全	5️⃣👅🎬🐶	五体投地	0	2
五味俱全	5️⃣👅🏋️‍♂️⭕	五体投地	0	2
五味俱全	5️⃣👅🎬©️	五体投地	0	2
五味俱全	5️⃣‼️🏋️‍♀️⭕	五体投地	0	3
五味俱全	5️⃣‼️😨🎫	五体投地	0	3
五味俱全	5️⃣‼️😰🤛	五体投地	0	3
五味俱全	⚔️❗🏋️‍♀️🔱	单刀直入	0	4
五味俱全	⚔️⚠️😦🐶	刀光剑影	0	4
五味俱全	⚔️❗🍊🍩	刀光剑影	0	4
指鹿为马	☝️🫎❗🎪	独一无二	0	1
指鹿为马	☝️🫎‼️🐎	一马当先	0	1
指鹿为马	🧭🦌🛰️🎠	南辕北辙	0	1
指鹿为马	⏸️🦌💂‍♂️🐴	按兵不动	0	2
指鹿为马	🫵🫎💂‍♂️👨‍💻	指鹿为马	1	2
指鹿为马	🧭🦌🔱👨‍💻	指鹿为马	1	2
指鹿为马	⏸️📋🚹🎪	按兵不动	0	3
指鹿为马	🧭📹🚾👨‍💻	指南打北	0	3
指鹿为马	⏸️📼❗🏇	按图索骥	0	3
指鹿为马	⏹️📋🚹👨‍💻	铁面无私	0	4
指鹿为马	🌳📋🥀👨‍💻	树大招风	0	4
指鹿为马	📍📼‼️👨‍💻	当仁不让	0	4
山高水远	🏔️🆙🌧️🔭	山高水长	0	0
山高水远	🗻🔝💦🔭	山高水长	0	0
山高水远	🗻🆙♒🔭	高瞻远瞩	0	0
山高水远	🌋⤴️🥱🔭	火山爆发	0	1
山高水远	🌋🧁🥤🔭	火中取栗	0	1
山高水远	🏔️🆙😴🔭	高枕无忧	0	1
山高水远	🌋⤴️🛌⭕	东山再起	0	2
山高水远	🌟🆙😴🔭	星罗棋布	0	2
山高水远	🌋🍮💤🔭	火山爆发	0	2
山高水远	⚡🍮🚰😤	雷霆万钧	0	3
山高水远	⚡🆙💤🟣	雷厉风行	0	3
山高水远	⚡⤴️🥱⭕	雷打不动	0	3
山高水远	✨🍰🛌🦍	星罗棋布	0	4
山高水远	✴️🎂💤💲	星罗棋布	0	4
山高水远	✨🧁😴⚛️	星罗棋布	0	4
顶礼膜拜	🆙⛪😑🙏	上善若水	0	1
顶礼膜拜	🆙⛪👾🙇‍♀️	上教堂鬼	0	1
顶礼膜拜	🆙⛪🦹‍♀️🧎	上梁不正	0	1
顶礼膜拜	📌⛪🏜️🙇‍♀️	刻舟求剑	0	2
顶礼膜拜	📌⛪🍄🙇	顶礼膜拜	1	2
顶礼膜拜	📌⛪🦹‍♀️⛪	针锋相对	0	2
顶礼膜拜	🆙🌰🫧💯	上善若水	0	3
顶礼膜拜	🆙🌰🌵🙄	上梁不正	0	3
顶礼膜拜	📌✊♑🧎‍♂️	针锋相对	0	3
顶礼膜拜	📌👊🌵💯	针锋相对	0	4
顶礼膜拜	📌🍚🫧💯	点石成金	0	4
顶礼膜拜	📌🌰💆💯	刻骨铭心	0	4
灾难深重	🤠🧭✝️⏰	见风使舵	0	4
灾难深重	🤠👨🧝‍♀️🪦	鬼斧神工	0	4
灾难深重	🤠👨‍🦱🆔⭕	自圆其说	0	4
相提并论	📷💇‍♀️🤒🔄	照本宣科	0	3
相提并论	📷💇🥙⛴️	拍案叫绝	0	3
相提并论	📷💇‍♀️🌮⛴️	拍案叫绝	0	3
相提并论	✈️💇‍♀️🦠🛼	飞来横祸	0	4
相提并论	✈️🤧💂‍♂️🛞	飞黄腾达	0	4
相提并论	✈️🪒🥮🔄	飞黄腾达	0	4
无私无畏	5️⃣⛩️🌫️🥀	五里雾中	0	4
无私无畏	5️⃣4️⃣🙉‼️	不三不四	0	4
无私无畏	5️⃣4️⃣🥋🚻	五湖四海	0	4
一脉相传	1️⃣🛍️📷⛵	一帆风顺	0	2
一脉相传	1️⃣🎤📷🚢	声东击西	0	2
一脉相传	🥇🌫️📷⛵	雾里看花	0	2
一脉相传	🍝🌫️📷🛶	滥竽充数	0	3
一脉相传	1️⃣🌫️🧠🚣‍♀️	雾里看花	0	3
一脉相传	1️⃣🌫️🐘🚣‍♀️	盲人摸象	0	3
一脉相传	⁉️🎤🖼️⛴️	不可思议	0	4
一脉相传	⁉️🎤📦🛥️	不可思议	0	4
一脉相传	⁉️🎙️📣➿	不约而同	0	4
大势所趋	✊♟️🔑🪱	举棋不定	0	4
大势所趋	✊⏰🔓🪱	握时解虫	0	4
大势所趋	✊⌚🗜️🪱	握腕叹息	0	4
诚惶诚恐	♎👑🏙️🫨	天秤王都	0	3
诚惶诚恐	♎👑👌🙀	天作之合	0	3
诚惶诚恐	♎👑⚖️😰	权衡利弊	0	3
诚惶诚恐	⚖️🪔🏯🎛️	权衡利弊	0	4
诚惶诚恐	♎👑♎☁️	云开见日	0	4
诚惶诚恐	♎🫅🍊🎛️	权衡利弊	0	4
白璧无瑕	⚪✍️❎🦸	白纸黑字	0	3
白璧无瑕	⚪✍️❌🦐	白纸黑字	0	3
白璧无瑕	⚪✍️❌😨	白写不惊	0	3
白璧无瑕	⛪✏️🧙‍♀️🦐	道貌岸然	0	4
白璧无瑕	⛪✍️🥋🦐	庙算如神	0	4
白璧无瑕	⛪✍️❌😲	不可思议	0	4
不辞劳苦	🙅🌵👷‍♂️😖	不可救药	0	1
不辞劳苦	🙅🦔👷‍♂️😖	不可救药	0	1
不辞劳苦	🙅🔪👷‍♂️☹️	无能为力	0	1
不辞劳苦	🙅‍♀️🏺👴☹️	不可救药	0	2
不辞劳苦	🙅🏺👨🏻‍🦳😞	不可救药	0	2
不辞劳苦	🙅🧲👷‍♂️😢	不可救药	0	2
不辞劳苦	🙅🔪🧀👖	不可救药	0	3
不辞劳苦	🚶🏺🧀😖	走马观花	0	3
不辞劳苦	🚶🏺👷‍♂️🍂	步步高升	0	3
不辞劳苦	👣🗡️👨🏻‍🦳😢	刻舟求剑	0	4
不辞劳苦	🚶‍♂️🌵👨🏻‍🦳🆒	望梅止渴	0	4
不辞劳苦	👣🔪🧀🪫	削足适履	0	4
惊惶失措	‼️👑🆗✖️	不可一世	0	3
惊惶失措	‼️🏜️🎬✖️	大惊小怪	0	3
惊惶失措	‼️👑♐❌	不可一世	0	3
惊惶失措	‼️😨💎❎	大惊小怪	0	4
惊惶失措	‼️🔱🍴✖️	大惊小怪	0	4
惊惶失措	‼️😨💂✖️	大惊小怪	0	4
不以为耻	🙅1️⃣🚾🐎	一马当先	0	3
不以为耻	🙅1️⃣💂‍♂️📐	独一无二	0	3
不以为耻	🙅1️⃣💂🐎	不可救药	0	3
不以为耻	👣⁉️🔰🥸	脚踏实地	0	4
不以为耻	👣⛑️🦔🐴	走马观花	0	4
不以为耻	👣☝️‼️🥸	脚踏实地	0	4
前功尽弃	⏩🏛️🪫🗑️	不进则退	0	1
前功尽弃	⏩🏰🪫🗑️	急转直下	0	1
前功尽弃	⏩🛠️🪫🗑️	弃旧图新	0	1
前功尽弃	⏩🎻🪫🚴‍♀️	见风使舵	0	2
前功尽弃	⏩🎻🙅‍♀️🗑️	急流勇退	0	2
前功尽弃	⏩♐🪫🛴	急转直下	0	2
前功尽弃	🏦👷🧻🗑️	废寝忘食	0	3
前功尽弃	🏦⚒️🪫🤬	见利忘义	0	3
前功尽弃	⏩♐⏭️🤬	急流勇退	0	3
前功尽弃	🏦⚒️💪🛴	金蝉脱壳	0	4
前功尽弃	🏦♐🙅‍♀️⁉️	不可救药	0	4
前功尽弃	🏦⚒️💵🚴	开源节流	0	4
碌碌无为	📋📼❌💂	纸上谈兵	0	4
碌碌无为	📋📹🌫️🥀	纸上谈兵	0	4
碌碌无为	📋📹✖️🦔	纸上谈兵	0	4
流里流气	🌀🍐🌀💨	顺风转舵	0	1
流里流气	🌀📅🌀💨	转瞬即逝	0	1
流里流气	🌀🎁🌀🎈	礼尚往来	0	1
流里流气	🌀⛪🌀🫧	回旋教堂	0	2
流里流气	🌀🌰🌀🏇	转瞬即逝	0	2
流里流气	6️⃣🍐🌀💨	六神无主	0	2
流里流气	6️⃣👊6️⃣🌫️	六神无主	0	3
流里流气	🌀✊6️⃣⚫	回天无力	0	3
流里流气	🌀🌰⚗️🙏	回天无力	0	3
流里流气	6️⃣👰‍♂️🤙🏇	六神无主	0	4
流里流气	6️⃣🏋️6️⃣🙏	六神无主	0	4
流里流气	6️⃣💈🤙⁉️	六神无主	0	4
孤家寡人	🍄🏚️🔮🧑	蓬荜生辉	0	2
孤家寡人	🍄👪🔮🧑‍💼	蘑菇经理	0	2
孤家寡人	🍄🏠🍈🧑	孤陋寡闻	0	2
孤家寡人	🍄‍🟫🧑‍🧑‍🧒‍🧒🔮👩‍🍳	藏龙卧虎	0	3
孤家寡人	🍄🍅🥼🧍	茹毛饮血	0	3
孤家寡人	🍄👪🍈👩‍🍳	拖家带口	0	3
孤家寡人	👏🔰🥒🥷	拍案叫绝	0	4
孤家寡人	🍄‍🟫🔰🔮🥷	深不可测	0	4
孤家寡人	🍄‍🟫📎🪒🔪	茅塞顿开	0	4
东躲西逃	☃️🫣🤩🍑	雪中送炭	0	3
东躲西逃	☃️🫣🪢🍑	冰雪聪明	0	3
东躲西逃	🅾️🫣😆🧤	藕断丝连	0	3
默默无声	🔇🔇🙉🛎️	充耳不闻	0	1
默默无声	🔇🔇🩰📣	默默无闻	0	1
默默无声	🔇🔇🛖🔔	默默无闻	0	1
默默无声	🔇⚫5️⃣🔊	无声无息	0	2
默默无声	♑🔇❎🪇	默默无闻	0	2
默默无声	🔇♑🤸🎤	默不作声	0	2
默默无声	🔇♑🐦‍⬛🥣	沉默寡言	0	3
默默无声	♑🔇5️⃣🔼	沉默寡言	0	3
默默无声	🔇♑🖐️🐃	沉默寡言	0	3
默默无声	♑⚫🩰🔼	墨守成规	0	4
默默无声	♑♑🛖🐂	墨守成规	0	4
默默无声	♑✒️🙉🥣	墨守成规	0	4
瓜熟蒂落	🍈✒️🔽⬇️	瓜田李下	0	2
瓜熟蒂落	🍈✒️💧⏬	瓜熟蒂落	1	2
瓜熟蒂落	🍈✒️🫅🛬	瓜田李下	0	2
瓜熟蒂落	🔮🌳💧🪂	珠联璧合	0	3
瓜熟蒂落	🍈🌳💧🪛	瓜田李下	0	3
瓜熟蒂落	🔮🌲🫅🔽	神机妙算	0	3
瓜熟蒂落	🔮📙💦🐚	珠联璧合	0	4
瓜熟蒂落	🔮🐀⬇️🪛	明珠暗投	0	4
瓜熟蒂落	🔮🍟🫸🫏	出奇制胜	0	4
令人瞩目	0️⃣🕴️🧿🧿	目不转睛	0	2
令人瞩目	0️⃣👤🧿🧿	目中无人	0	2
令人瞩目	0️⃣🙋⚠️👀	一目了然	0	2
令人瞩目	0️⃣🥷🧨🧿	投石问路	0	3
令人瞩目	♦️👩‍🍳🍲🧿	得心应手	0	3
令人瞩目	0️⃣👤🎊🧼	独善其身	0	3
令人瞩目	0️⃣👩‍🍳🐗🐮	庖丁解牛	0	4
令人瞩目	0️⃣👩‍🍳📿🧼	点石成金	0	4
令人瞩目	0️⃣👩‍🍳🕯️🧼	灵机一动	0	4
勇往直前	🦸‍♀️↔️🧶⏩	英雄所见	0	1
勇往直前	🦸‍♀️↔️🙅⏩	不可一世	0	1
勇往直前	🦸‍♀️↔️🧠⏩	英雄所见	0	1
勇往直前	🦸‍♀️↔️⏹️🧑‍🤝‍🧑	英雄辈出	0	2
勇往直前	🦸‍♀️↔️🌳💴	巾帼英雄	0	2
勇往直前	🦸‍♀️🔭🙅‍♂️⏩	望而却步	0	2
勇往直前	🏊↔️📑💰	浮光掠影	0	3
勇往直前	🏊🛜🤾‍♂️⏩	游手好闲	0	3
勇往直前	🦸‍♀️🌐🌳👫	英雄救美	0	3
勇往直前	🏊🌐🧭💰	游刃有余	0	4
勇往直前	🏊🎾🧭👛	游刃有余	0	4
勇往直前	🏊🎾🧻🔧	游刃有余	0	4
以德服人	☝️🎯👗🧍	一举两得	0	2
以德服人	☝️🎯🎽🧑‍💼	一举两得	0	2
以德服人	⁉️🎯👔🕴️	有的放矢	0	2
以德服人	⛑️🎯🎽👩‍🍳	救死扶伤	0	3
以德服人	❓🎯👔🥷	不耻下问	0	3
以德服人	⁉️🎯👘👩‍🍳	不伦不类	0	3
以德服人	👚🎯👩‍🦳👩‍🍳	衣锦还乡	0	4
以德服人	☝️🎯📿👩‍🍳	一针见血	0	4
以德服人	☝️🎯👨‍🍼🔪	一举两得	0	4
克己奉公	⏱️♿🪁🚍	时不我待	0	3
克己奉公	⏱️♾️🪗🚍	时不我待	0	3
克己奉公	⏱️⚔️🗻🚌	时不我待	0	3
克己奉公	⏱️‼️💨🏛️	时不我待	0	4
克己奉公	⏱️‼️🤯⚒️	刻不容缓	0	4
克己奉公	⏱️♿🌬️🛠	时不我待	0	4
实话实说	⌚☎️🕣🗣️	时过境迁	0	2
实话实说	⌚☎️🍴🗯️	分秒必争	0	2
实话实说	⌚☎️🏙️🗣️	时不我待	0	2
实话实说	⌚📞👨‍🏫🎓	时不我待	0	3
实话实说	⌚⛷️➕🗣️	时不我待	0	3
实话实说	⌚☎️🚘🎓	分秒必争	0	3
实话实说	⌚🍀⏱️👨‍🎓	时不我待	0	4
实话实说	⌚🌻✅👨‍🎓	时不我待	0	4
实话实说	⌚⛷️⌚🎓	表里如一	0	4
